1951.332	2300.379	2484.777	2258.685	2030.036	1720.223	1503.188	1423.686	2117.686	2302.589	2137.407	1539.542	1074.575	786.924	392.319	0.000	388.530	653.068	1503.536	1624.532	1289.178	971.352	822.554	1661.048	1785.217	1785.315	1603.712	1525.340	1489.688	1689.201	1732.062	2090.320	2373.938	2609.143	2475.209	2543.320	2583.717	2246.075	2299.035	2182.301	2040.930	2054.241	2016.434	1985.368	498.377	447.779	508.577	687.273	553.148	416.024	403.439	478.831	320.720	353.073	1236.950	1242.166	1166.473	1068.377	1665.475	1300.239
1599.131	1941.801	2104.331	1870.182	1651.023	1351.466	1125.098	1035.929	1802.160	2043.545	1967.648	1470.350	1160.108	995.352	731.437	388.530	0.000	324.247	1132.909	1258.650	909.303	585.859	448.311	1365.413	1549.870	1548.472	1361.535	1323.894	1325.260	1456.040	1481.688	1734.819	2015.830	2228.189	2090.954	2162.509	2206.957	1857.852	1911.994	1796.508	1653.557	1670.334	1630.317	1598.470	437.939	547.531	632.829	776.649	680.755	460.404	147.467	92.490	68.771	73.332	896.193	920.046	827.807	885.146	1284.035	917.770
1548.433	1868.373	1963.349	1664.611	1391.555	1071.572	867.375	872.783	1812.081	2121.676	2132.277	1713.533	1468.599	1319.598	1031.186	653.068	324.247	0.000	1053.174	1186.880	808.869	387.043	212.657	1419.446	1667.001	1664.134	1479.130	1481.735	1512.854	1578.853	1585.629	1673.055	1942.094	2083.590	1932.058	2019.279	2078.660	1644.357	1684.803	1561.833	1477.994	1519.661	1466.245	1428.540	742.416	870.455	955.894	1093.361	1003.413	781.455	249.631	291.403	380.333	315.072	907.687	963.202	850.510	1083.978	1156.227	803.488
498.915	817.447	992.001	907.521	958.944	893.750	690.830	316.090	818.155	1236.779	1491.019	1462.732	1650.958	1769.057	1753.026	1503.536	1132.909	1053.174	0.000	134.161	245.615	686.087	850.429	592.110	959.012	952.253	828.197	966.627	1094.556	912.730	857.735	619.906	891.494	1117.077	1001.975	1051.284	1082.450	922.921	1017.666	952.388	635.340	592.268	586.055	574.176	1185.026	1386.212	1444.756	1456.171	1469.057	1307.538	1203.070	1041.029	1193.574	1192.992	341.173	414.517	398.190	916.553	221.491	259.090
365.078	686.059	889.409	868.541	985.779	965.596	783.817	424.465	697.879	1136.205	1433.454	1470.753	1709.587	1853.020	1861.419	1624.532	1258.650	1186.880	134.161	0.000	379.776	820.067	984.568	534.527	906.444	899.155	796.958	954.184	1092.120	872.182	806.276	486.241	760.194	1013.969	911.855	948.734	970.654	891.912	994.080	945.086	591.030	520.736	533.221	531.960	1286.126	1485.808	1540.322	1539.807	1561.873	1410.511	1333.008	1167.271	1317.985	1320.228	422.771	475.140	488.394	967.794	221.787	392.288
744.267	1059.681	1195.754	1020.969	957.040	803.967	564.550	214.352	1047.362	1435.607	1620.662	1480.515	1568.581	1633.443	1565.467	1289.178	909.303	808.869	245.615	379.776	0.000	441.028	604.903	750.586	1092.595	1086.865	934.495	1035.757	1141.349	1029.609	993.412	864.970	1133.499	1320.004	1188.257	1254.202	1297.828	1023.133	1101.975	1012.080	771.737	767.550	737.736	712.520	1020.477	1221.719	1288.360	1325.403	1318.325	1136.579	968.416	816.818	972.904	965.233	309.826	408.580	325.419	870.546	376.548	38.875
1185.001	1492.509	1576.377	1293.655	1068.440	786.282	546.307	485.804	1479.552	1836.283	1936.041	1642.017	1549.260	1499.873	1310.915	971.352	585.859	387.043	686.087	820.067	441.028	0.000	174.449	1133.077	1431.713	1427.406	1252.674	1301.329	1368.584	1353.301	1339.880	1303.110	1565.701	1696.826	1546.598	1632.413	1691.746	1277.890	1327.932	1211.049	1094.902	1132.875	1080.805	1044.047	868.706	1048.230	1129.216	1222.725	1170.365	954.567	593.400	502.120	654.628	619.899	619.713	699.779	581.525	988.685	771.047	428.706
1348.358	1662.091	1750.692	1458.790	1207.483	903.177	680.636	660.127	1628.216	1962.950	2020.675	1666.949	1504.545	1411.426	1179.730	822.554	448.311	212.657	850.429	984.568	604.903	174.449	0.000	1257.820	1532.906	1529.275	1348.536	1375.190	1425.667	1449.352	1445.684	1469.763	1735.556	1870.971	1719.898	1806.635	1866.190	1440.578	1485.529	1365.225	1266.745	1307.032	1254.061	1216.716	794.384	955.945	1039.996	1153.462	1084.377	862.543	430.876	376.470	515.655	469.680	740.694	808.802	691.477	1017.997	944.782	596.523
511.768	821.970	1208.205	1352.564	1519.587	1485.486	1279.394	900.394	469.877	705.144	900.933	1012.519	1400.945	1647.027	1791.358	1661.048	1365.413	1419.446	592.110	534.527	750.586	1133.077	1257.820	0.000	371.921	364.655	287.227	474.030	626.547	344.276	271.928	633.035	880.613	1318.552	1276.908	1261.805	1234.741	1385.973	1494.586	1462.545	1081.187	974.090	1016.103	1028.504	1212.097	1385.005	1412.765	1350.641	1417.897	1335.686	1482.125	1287.552	1406.748	1437.525	517.192	456.947	569.306	702.845	756.271	783.924
828.862	1073.442	1502.821	1706.602	1891.166	1852.479	1639.233	1260.078	608.711	528.891	532.376	757.233	1279.632	1598.562	1837.426	1785.217	1549.870	1667.001	959.012	906.444	1092.595	1431.713	1532.906	371.921	0.000	8.090	189.066	293.264	418.045	96.041	101.281	921.973	1116.538	1601.810	1587.465	1551.405	1504.238	1743.322	1853.547	1828.023	1440.470	1325.074	1374.306	1390.264	1297.341	1435.368	1441.291	1336.763	1433.682	1408.634	1682.827	1485.140	1578.071	1623.160	817.366	732.020	850.188	725.430	1128.171	1128.620
820.776	1065.588	1494.796	1698.636	1883.756	1845.791	1632.928	1253.732	601.370	526.966	538.954	764.223	1284.531	1602.216	1839.248	1785.315	1548.472	1664.134	952.253	899.155	1086.865	1427.406	1529.275	364.655	8.090	0.000	187.161	296.888	423.356	96.639	94.650	913.918	1108.804	1593.846	1579.392	1543.405	1496.345	1735.396	1845.642	1820.259	1432.585	1317.093	1366.408	1382.426	1297.987	1436.876	1443.267	1339.548	1435.920	1409.636	1681.114	1483.397	1576.994	1621.774	812.566	727.655	845.891	726.513	1120.863	1122.814
795.518	1086.720	1489.711	1636.288	1779.838	1714.332	1491.441	1114.832	667.609	700.257	689.127	729.624	1172.587	1462.434	1672.358	1603.712	1361.535	1479.130	828.197	796.958	934.495	1252.674	1348.536	287.227	189.066	187.161	0.000	194.192	347.597	100.884	131.713	909.777	1139.440	1597.279	1561.988	1542.145	1508.879	1668.102	1775.591	1737.959	1362.913	1259.511	1298.626	1308.732	1120.541	1267.180	1278.858	1186.418	1274.825	1235.055	1493.957	1296.237	1390.615	1434.848	645.646	555.420	672.278	554.993	1016.643	971.818
985.483	1280.895	1681.189	1809.130	1925.368	1833.495	1600.024	1231.368	855.787	818.220	650.676	538.495	993.617	1305.334	1553.100	1525.340	1323.894	1481.735	966.627	954.184	1035.757	1301.329	1375.190	474.030	293.264	296.888	194.192	0.000	153.643	209.271	297.136	1102.560	1333.544	1789.859	1750.925	1734.145	1702.458	1838.325	1943.915	1899.259	1533.435	1436.386	1470.511	1477.474	1030.122	1155.131	1155.947	1045.507	1146.002	1135.260	1463.883	1268.823	1343.991	1396.276	729.997	632.129	739.068	456.968	1168.611	1074.360
1138.277	1434.272	1834.347	1952.969	2052.762	1944.372	1705.141	1344.143	1003.820	922.231	649.038	386.742	862.735	1196.964	1480.204	1489.688	1325.260	1512.854	1094.556	1092.120	1141.349	1368.584	1425.667	626.547	418.045	423.356	347.597	153.643	0.000	348.405	441.968	1256.120	1486.467	1943.343	1903.073	1887.469	1856.101	1980.651	2085.019	2036.306	1676.382	1582.868	1614.308	1619.552	991.328	1093.647	1083.935	956.962	1068.293	1085.674	1469.501	1279.340	1337.655	1395.852	831.757	732.881	830.030	440.119	1302.501	1180.218
834.385	1103.248	1520.929	1695.646	1857.692	1802.955	1583.475	1205.601	657.236	623.046	591.488	710.695	1202.522	1511.977	1743.264	1689.201	1456.040	1578.853	912.730	872.182	1029.609	1353.301	1449.352	344.276	96.041	96.639	100.884	209.271	348.405	0.000	96.103	938.639	1151.113	1624.333	1599.556	1571.511	1531.054	1729.782	1838.662	1806.485	1425.199	1315.956	1359.912	1372.750	1201.404	1340.523	1347.550	1245.853	1340.725	1313.004	1589.894	1392.334	1483.472	1529.290	744.555	655.402	772.595	629.906	1093.470	1066.538
744.665	1007.705	1427.754	1614.321	1791.514	1751.203	1538.377	1159.152	562.135	570.619	633.592	806.791	1289.802	1589.584	1804.071	1732.062	1481.688	1585.629	857.735	806.276	993.412	1339.880	1445.684	271.928	101.281	94.650	131.713	297.136	441.968	96.103	0.000	845.483	1055.156	1530.162	1508.145	1477.862	1436.059	1649.930	1759.634	1731.614	1346.231	1233.441	1280.387	1295.121	1251.028	1398.847	1410.482	1316.559	1406.186	1366.192	1611.537	1413.766	1512.979	1555.013	722.863	640.386	758.835	686.687	1028.057	1029.157
142.555	212.526	582.313	852.073	1171.181	1281.291	1166.364	866.474	402.756	897.448	1368.720	1639.322	2019.225	2228.291	2297.803	2090.320	1734.819	1673.055	619.906	486.241	864.970	1303.110	1469.763	633.035	921.973	913.918	909.777	1102.560	1256.120	938.639	845.483	0.000	284.627	687.517	666.296	633.165	601.768	900.431	1012.497	1027.321	632.742	491.147	569.359	605.573	1712.663	1905.648	1949.805	1920.065	1964.370	1839.187	1815.683	1644.597	1791.607	1798.720	856.225	871.026	926.810	1291.605	575.399	874.426
426.419	74.144	444.540	873.339	1271.213	1443.219	1367.563	1108.281	519.760	956.537	1499.420	1861.453	2280.154	2503.678	2581.938	2373.938	2015.830	1942.094	891.494	760.194	1133.499	1565.701	1735.556	880.613	1116.538	1108.804	1139.440	1333.544	1486.467	1151.113	1055.156	284.627	0.000	511.409	562.919	476.266	400.005	929.638	1034.069	1083.714	729.320	592.136	679.903	725.350	1996.463	2188.638	2231.530	2197.328	2245.117	2123.034	2093.151	1925.116	2073.470	2078.804	1140.774	1154.854	1211.338	1562.388	809.821	1139.138
809.095	535.332	125.077	585.192	1048.752	1320.753	1338.486	1211.129	1024.400	1466.079	2008.921	2326.839	2685.272	2861.414	2870.101	2609.143	2228.189	2083.590	1117.077	1013.969	1320.004	1696.826	1870.971	1318.552	1601.810	1593.846	1597.279	1789.859	1943.343	1624.333	1530.162	687.517	511.409	0.000	178.127	65.910	119.792	641.172	711.949	811.599	625.266	563.951	622.088	664.243	2299.292	2499.466	2554.251	2548.800	2575.357	2423.001	2276.285	2135.737	2292.532	2281.546	1436.392	1480.133	1502.349	1946.422	944.178	1310.428
766.633	563.466	127.932	409.508	871.913	1143.174	1167.451	1062.880	1042.289	1511.404	2026.593	2289.387	2610.096	2764.734	2749.525	2475.209	2090.954	1932.058	1001.975	911.855	1188.257	1546.598	1719.898	1276.908	1587.465	1579.392	1561.988	1750.925	1903.073	1599.556	1508.145	666.296	562.919	178.127	0.000	137.324	255.052	466.444	544.056	637.200	459.583	421.014	465.837	504.325	2186.762	2388.099	2446.522	2451.492	2470.105	2308.643	2132.019	1998.779	2156.476	2141.664	1333.075	1385.897	1396.121	1867.624	812.228	1175.165
751.044	492.660	59.365	545.910	1006.858	1269.959	1280.510	1146.639	981.499	1432.796	1967.495	2271.757	2623.618	2797.172	2804.297	2543.320	2162.509	2019.279	1051.284	948.734	1254.202	1632.413	1806.635	1261.805	1551.405	1543.405	1542.145	1734.145	1887.469	1571.511	1477.862	633.165	476.266	65.910	137.324	0.000	119.257	603.209	681.188	773.951	565.968	499.673	559.925	602.874	2233.782	2434.038	2489.055	2484.454	2510.339	2357.412	2211.081	2070.051	2226.796	2216.008	1371.285	1415.789	1437.070	1884.042	878.478	1244.767
731.655	431.612	141.375	660.201	1117.986	1370.539	1366.963	1206.897	917.800	1350.723	1899.424	2237.365	2615.090	2804.881	2832.007	2583.717	2206.957	2078.660	1082.450	970.654	1297.828	1691.746	1866.190	1234.741	1504.238	1496.345	1508.879	1702.458	1856.101	1531.054	1436.059	601.768	400.005	119.792	255.052	119.257	0.000	718.056	798.951	888.521	652.967	567.397	637.461	682.891	2255.804	2454.559	2506.398	2493.303	2525.582	2380.662	2262.347	2114.497	2269.942	2262.887	1389.613	1426.501	1457.311	1880.322	926.631	1291.697
936.581	899.204	579.458	58.558	410.239	714.256	801.752	837.963	1302.619	1797.879	2239.132	2361.819	2570.206	2656.548	2563.211	2246.075	1857.852	1644.357	922.921	891.912	1023.133	1277.890	1440.578	1385.973	1743.322	1735.396	1668.102	1838.325	1980.651	1729.782	1649.930	900.431	929.638	641.172	466.444	603.209	718.056	0.000	112.489	170.759	305.213	422.122	369.878	361.101	2040.226	2240.254	2309.390	2347.867	2340.549	2152.649	1870.025	1769.314	1926.235	1896.945	1259.070	1337.353	1307.425	1839.377	701.430	996.831
1048.900	1006.325	664.294	162.445	373.221	705.130	826.794	908.074	1414.838	1909.930	2350.984	2464.825	2659.102	2733.980	2625.115	2299.035	1911.994	1684.803	1017.666	994.080	1101.975	1327.932	1485.529	1494.586	1853.547	1845.642	1775.591	1943.915	2085.019	1838.662	1759.634	1012.497	1034.069	711.949	544.056	681.188	798.951	112.489	0.000	132.395	413.498	534.258	479.280	466.912	2112.825	2311.633	2382.595	2427.151	2415.091	2222.779	1916.322	1825.008	1980.661	1947.792	1349.988	1431.070	1395.640	1932.556	796.743	1073.533
1045.823	1047.986	749.441	228.321	246.185	572.842	699.557	810.169	1425.248	1921.266	2336.418	2411.575	2577.819	2637.710	2514.397	2182.301	1796.508	1561.833	952.388	945.086	1012.080	1211.049	1365.225	1462.545	1828.023	1820.259	1737.959	1899.259	2036.306	1806.485	1731.614	1027.321	1083.714	811.599	637.200	773.951	888.521	170.759	132.395	0.000	399.266	536.805	465.892	441.179	2012.277	2209.563	2282.246	2333.386	2316.078	2119.633	1796.057	1710.722	1865.265	1830.140	1275.458	1360.902	1316.606	1859.594	735.566	981.316
646.644	681.515	517.664	277.596	546.211	730.551	715.039	617.820	1027.290	1523.022	1941.760	2058.450	2286.185	2394.228	2335.034	2040.930	1653.557	1477.994	635.340	591.030	771.737	1094.902	1266.745	1081.187	1440.470	1432.585	1362.913	1533.435	1676.382	1425.199	1346.231	632.742	729.320	625.266	459.583	565.968	652.967	305.213	413.498	399.266	0.000	143.259	67.023	61.235	1790.809	1992.410	2057.222	2082.735	2085.369	1908.065	1685.158	1562.265	1720.470	1700.352	976.009	1048.360	1029.543	1549.493	416.835	751.738
514.826	541.246	444.368	381.893	688.945	855.002	810.125	647.207	888.581	1384.655	1817.113	1967.866	2230.128	2361.279	2330.711	2054.241	1670.334	1519.661	592.268	520.736	767.550	1132.875	1307.032	974.090	1325.074	1317.093	1259.511	1436.386	1582.868	1315.956	1233.441	491.147	592.136	563.951	421.014	499.673	567.397	422.122	534.258	536.805	143.259	0.000	87.772	133.937	1772.518	1974.223	2034.955	2048.320	2060.288	1893.116	1713.935	1578.091	1735.679	1721.713	930.814	993.344	990.242	1488.530	392.341	754.151
579.931	628.587	507.725	338.685	604.561	768.163	731.664	597.938	961.886	1457.368	1874.821	1997.198	2234.993	2351.145	2303.147	2016.434	1630.317	1466.245	586.055	533.221	737.736	1080.805	1254.061	1016.103	1374.306	1366.408	1298.626	1470.511	1614.308	1359.912	1280.387	569.359	679.903	622.088	465.837	559.925	637.461	369.878	479.280	465.892	67.023	87.772	0.000	47.512	1752.970	1954.749	2018.011	2038.970	2045.094	1871.628	1667.434	1538.512	1696.589	1679.222	927.222	996.478	982.911	1496.325	372.110	720.415
607.727	672.811	551.683	336.834	565.811	721.160	685.116	563.713	993.794	1488.330	1895.519	2000.876	2225.070	2333.360	2276.765	1985.368	1598.470	1428.540	574.176	531.960	712.520	1044.047	1216.716	1028.504	1390.264	1382.426	1308.732	1477.474	1619.552	1372.750	1295.121	605.573	725.350	664.243	504.325	602.874	682.891	361.101	466.912	441.179	61.235	133.937	47.512	0.000	1730.857	1932.514	1996.993	2021.774	2024.934	1848.458	1632.621	1506.943	1665.122	1646.206	914.791	987.382	968.327	1488.662	355.622	693.297
1570.261	1925.175	2174.417	2040.592	1909.287	1651.936	1404.604	1204.751	1679.672	1820.744	1639.320	1065.761	726.275	633.691	586.485	498.377	437.939	742.416	1185.026	1286.126	1020.477	868.706	794.384	1212.097	1297.341	1297.987	1120.541	1030.122	991.328	1201.404	1251.028	1712.663	1996.463	2299.292	2186.762	2233.782	2255.804	2040.226	2112.825	2012.277	1790.809	1772.518	1752.970	1730.857	0.000	201.802	269.969	359.090	305.587	126.617	577.980	451.076	413.822	488.435	866.594	841.651	798.494	574.131	1382.414	1044.222
1763.103	2117.983	2374.676	2241.276	2100.834	1834.372	1590.353	1403.750	1854.650	1963.491	1730.944	1099.397	641.501	455.490	407.346	447.779	547.531	870.455	1386.212	1485.808	1221.719	1048.230	955.945	1385.005	1435.368	1436.876	1267.180	1155.131	1093.647	1340.523	1398.847	1905.648	2188.638	2499.466	2388.099	2434.038	2454.559	2240.254	2311.633	2209.563	1992.410	1974.223	1954.749	1932.514	201.802	0.000	85.461	247.328	133.281	93.832	665.888	588.652	501.515	576.979	1064.946	1035.281	997.605	712.228	1584.212	1244.977
1807.303	2161.677	2429.730	2309.096	2177.690	1914.916	1669.709	1474.535	1882.560	1970.180	1712.462	1060.511	568.444	371.765	397.340	508.577	632.829	955.894	1444.756	1540.322	1288.360	1129.216	1039.996	1412.765	1441.291	1443.267	1278.858	1155.947	1083.935	1347.550	1410.482	1949.805	2231.530	2554.251	2446.522	2489.055	2506.398	2309.390	2382.595	2282.246	2057.222	2034.955	2018.011	1996.993	269.969	85.461	0.000	178.904	48.968	177.533	749.648	673.876	585.995	661.155	1117.949	1082.267	1052.080	725.480	1646.563	1312.894
