1150.848	1024.979	1015.370	957.116	697.749	446.961	471.232	472.285	460.028	437.057	158.069	189.002	139.958	0.000	376.010	488.458	458.615	430.486	377.327	529.275	610.355	622.421	649.466	1317.043	1338.255	1219.379	985.062	966.753	1113.281	1130.873	846.742	744.808	747.699	770.855	971.844	1281.248	1367.169	857.120	882.771	860.255
1510.061	1395.349	1380.160	1330.380	1073.724	821.929	837.726	847.239	836.038	812.762	526.590	531.489	511.540	376.010	0.000	112.449	83.247	68.652	40.479	298.797	348.410	379.350	432.355	1615.306	1619.597	1326.122	1061.018	1053.644	1203.069	1210.204	840.969	705.081	686.127	680.882	1006.516	1391.259	1495.216	1229.422	1254.409	1234.461
1618.839	1506.580	1490.234	1442.233	1186.161	934.254	948.855	959.558	948.485	925.180	638.545	641.355	623.731	488.458	112.449	0.000	31.889	74.704	120.138	294.651	317.603	354.449	413.732	1710.190	1710.511	1376.043	1107.298	1102.978	1250.325	1254.532	870.839	730.819	706.092	691.908	1042.823	1441.215	1548.799	1341.106	1365.951	1346.525
1587.129	1475.410	1458.731	1411.385	1156.125	904.920	920.937	930.235	918.562	895.571	609.807	614.349	594.669	458.615	83.247	31.889	0.000	44.992	88.251	280.571	311.513	346.945	404.874	1678.926	1679.693	1352.268	1084.132	1079.168	1227.047	1231.881	851.052	711.746	688.329	676.300	1021.775	1417.462	1524.335	1310.156	1334.925	1315.844
1549.978	1441.265	1422.944	1378.593	1126.298	877.446	897.309	902.770	889.274	867.284	584.543	593.596	568.516	430.486	68.652	74.704	44.992	0.000	53.178	247.200	287.457	320.670	376.436	1635.786	1635.835	1308.758	1041.012	1035.674	1183.835	1189.052	810.407	671.798	649.549	639.552	980.088	1373.956	1480.449	1276.996	1301.443	1283.724
1499.302	1389.090	1371.476	1325.994	1073.188	824.283	844.599	849.607	836.120	814.105	531.634	541.754	515.490	377.327	40.479	120.138	88.251	53.178	0.000	259.693	312.526	342.212	394.039	1592.754	1594.910	1289.031	1023.232	1016.326	1165.502	1172.210	801.243	665.007	645.793	640.403	967.452	1354.198	1458.827	1224.494	1249.038	1230.960
1527.941	1448.307	1415.821	1397.846	1173.287	948.203	990.666	972.619	947.508	933.134	684.521	716.659	664.655	529.275	298.797	294.651	280.571	247.200	259.693	0.000	83.950	94.014	135.886	1536.262	1521.637	1102.974	832.371	831.844	975.123	976.100	583.136	441.844	414.123	397.420	758.543	1167.733	1279.133	1295.222	1316.538	1310.073
1606.635	1529.937	1496.277	1480.374	1257.094	1032.006	1073.750	1056.453	1031.453	1017.010	766.454	796.734	746.770	610.355	348.410	317.603	311.513	287.457	312.526	83.950	0.000	39.189	100.096	1601.482	1583.225	1129.882	859.760	862.300	1001.100	999.193	599.386	458.835	425.374	398.056	777.246	1193.962	1307.728	1377.799	1398.897	1393.075
1595.203	1523.011	1487.351	1475.406	1257.018	1036.477	1081.332	1060.661	1034.098	1020.848	776.935	810.193	756.901	622.421	379.350	354.449	346.945	320.670	342.212	94.014	39.189	0.000	60.971	1578.854	1558.569	1093.901	824.094	827.293	965.024	962.588	562.102	421.996	387.766	359.368	740.104	1157.814	1271.992	1373.007	1393.569	1389.439
1583.542	1518.625	1479.837	1474.175	1263.760	1050.656	1100.063	1074.379	1045.519	1034.114	800.903	838.324	780.449	649.466	432.355	413.732	404.874	376.436	394.039	135.886	100.096	60.971	0.000	1548.797	1525.092	1040.426	771.458	775.961	911.444	907.947	506.415	367.650	331.708	300.524	684.514	1103.977	1218.906	1372.205	1391.891	1390.421
507.770	679.754	598.608	749.837	916.688	1070.996	1152.169	1060.745	1023.605	1056.952	1254.012	1312.130	1251.056	1317.043	1615.306	1710.190	1678.926	1635.786	1592.754	1536.262	1601.482	1578.854	1548.797	0.000	104.373	863.796	961.513	933.029	914.398	947.974	1177.650	1253.961	1296.391	1352.284	1074.903	860.357	810.990	752.975	733.296	793.854
606.663	771.680	688.644	837.625	986.576	1123.148	1207.977	1114.835	1075.117	1107.675	1286.661	1347.626	1282.079	1338.255	1619.597	1710.511	1679.693	1635.835	1594.910	1521.637	1583.225	1558.569	1525.092	104.373	0.000	781.075	899.995	873.167	841.171	873.682	1129.629	1215.163	1258.030	1313.253	1015.385	772.851	716.637	832.721	814.831	874.790
1223.218	1300.579	1219.795	1321.387	1305.257	1281.134	1375.246	1288.940	1239.820	1258.806	1264.074	1334.248	1248.324	1219.379	1326.122	1376.043	1352.268	1308.758	1289.031	1102.974	1129.882	1093.901	1040.426	863.796	781.075	0.000	270.652	273.100	128.994	138.234	536.545	672.796	710.126	750.458	361.315	65.200	178.938	1257.633	1256.640	1299.038
1219.684	1255.845	1183.232	1258.178	1186.650	1114.581	1204.851	1126.559	1078.542	1091.956	1049.634	1118.336	1032.042	985.062	1061.018	1107.298	1084.132	1041.012	1023.232	832.371	859.760	824.094	771.458	961.513	899.995	270.652	0.000	32.955	143.103	149.967	273.102	404.423	443.236	487.007	116.823	335.364	447.969	1179.117	1184.138	1216.545
1186.940	1222.927	1150.278	1225.460	1155.630	1086.740	1177.475	1098.367	1050.193	1064.112	1027.576	1096.615	1010.267	966.753	1053.644	1102.978	1079.168	1035.674	1016.326	831.844	862.300	827.293	775.961	933.029	873.167	273.100	32.955	0.000	150.383	164.208	284.959	410.770	450.878	496.947	142.238	338.293	447.360	1146.663	1151.558	1184.209
1228.027	1286.201	1208.836	1298.315	1255.679	1208.480	1301.081	1218.324	1169.525	1185.917	1168.051	1237.663	1151.348	1113.281	1203.069	1250.325	1227.047	1183.835	1165.502	975.123	1001.100	965.024	911.444	914.398	841.171	128.994	143.103	150.383	0.000	35.495	407.809	543.807	581.173	621.922	233.944	192.897	307.774	1226.919	1228.785	1266.657
1263.491	1321.045	1243.866	1332.616	1287.268	1236.122	1328.314	1246.383	1197.696	1213.532	1189.446	1258.790	1172.436	1130.873	1210.204	1254.532	1231.881	1189.052	1172.210	976.100	999.193	962.588	907.947	947.974	873.682	138.234	149.967	164.208	35.495	0.000	402.088	540.622	576.568	614.972	224.958	197.887	315.729	1260.639	1262.748	1300.206
1355.114	1353.418	1291.357	1337.889	1210.368	1081.483	1162.070	1098.538	1054.606	1059.660	945.887	1008.795	925.926	846.742	840.969	870.839	851.052	810.407	801.243	583.136	599.386	562.102	506.415	1177.650	1129.629	536.545	273.102	284.959	407.809	402.088	0.000	141.448	174.716	214.353	178.104	599.142	715.476	1246.899	1257.801	1278.507
1382.131	1359.928	1304.530	1335.167	1180.891	1025.954	1100.013	1045.177	1004.345	1005.048	858.422	917.182	837.774	744.808	705.081	730.819	711.746	671.798	665.007	441.844	458.835	421.996	367.650	1253.961	1215.163	672.796	404.423	410.770	543.807	540.622	141.448	0.000	43.054	98.325	318.567	736.335	851.357	1239.510	1253.289	1267.495
1419.041	1393.313	1339.209	1366.762	1206.678	1044.963	1116.785	1064.780	1024.981	1024.398	866.995	923.844	846.162	747.699	686.127	706.092	688.329	649.549	645.793	414.123	425.374	387.766	331.708	1296.391	1258.030	710.126	443.236	450.878	581.173	576.568	174.716	43.054	0.000	56.321	352.808	773.194	888.938	1270.278	1284.637	1297.438
1473.818	1445.768	1392.592	1417.866	1252.926	1084.905	1154.355	1105.287	1066.558	1064.708	896.243	950.780	875.264	770.855	680.882	691.908	676.300	639.552	640.403	397.420	398.056	359.368	300.524	1352.284	1313.253	750.458	487.007	496.947	621.922	614.972	214.353	98.325	56.321	0.000	390.038	812.575	929.385	1320.760	1335.574	1347.238
1313.674	1338.086	1268.589	1334.450	1242.487	1147.819	1234.776	1161.928	1115.183	1125.347	1052.565	1119.209	1033.784	971.844	1006.516	1042.823	1021.775	980.088	967.452	758.543	777.246	740.104	684.514	1074.903	1015.385	361.315	116.823	142.238	233.944	224.958	178.104	318.567	352.808	390.038	0.000	422.712	540.018	1250.875	1257.970	1286.460
1241.594	1327.680	1245.613	1352.332	1347.474	1332.248	1426.749	1339.297	1290.154	1310.045	1323.044	1393.324	1307.597	1281.248	1391.259	1441.215	1417.462	1373.956	1354.198	1167.733	1193.962	1157.814	1103.977	860.357	772.851	65.200	335.364	338.293	192.897	197.887	599.142	736.335	773.194	812.575	422.712	0.000	118.520	1292.114	1289.887	1334.112
1227.438	1329.752	1245.689	1361.947	1380.976	1386.686	1481.797	1391.826	1342.845	1364.890	1399.066	1469.479	1384.613	1367.169	1495.216	1548.799	1524.335	1480.449	1458.827	1279.133	1307.728	1271.992	1218.906	810.990	716.637	178.938	447.969	447.360	307.774	315.729	715.476	851.357	888.938	929.385	540.018	118.520	0.000	1309.332	1304.568	1352.319
341.961	170.879	192.656	102.699	197.852	442.592	486.492	420.952	410.641	441.681	725.736	755.010	734.605	857.120	1229.422	1341.106	1310.156	1276.996	1224.494	1295.222	1377.799	1373.007	1372.205	752.975	832.721	1257.633	1179.117	1146.663	1226.919	1260.639	1246.899	1239.510	1270.278	1320.760	1250.875	1292.114	1309.332	0.000	28.276	43.971
314.245	143.532	165.229	82.746	225.947	470.490	514.766	448.975	438.067	469.315	752.545	782.484	761.173	882.771	1254.409	1365.951	1334.925	1301.443	1249.038	1316.538	1398.897	1393.569	1391.891	733.296	814.831	1256.640	1184.138	1151.558	1228.785	1262.748	1257.801	1253.289	1284.637	1335.574	1257.970	1289.887	1304.568	28.276	0.000	60.753
368.125	183.117	221.200	99.531	180.239	434.836	470.745	411.980	406.785	436.166	724.179	749.602	734.184	860.255	1234.461	1346.525	1315.844	1283.724	1230.960	1310.073	1393.075	1389.439	1390.421	793.854	874.790	1299.038	1216.545	1184.209	1266.657	1300.206	1278.507	1267.495	1297.438	1347.238	1286.460	1334.112	1352.319	43.971	60.753	0.000
EOF
