2160.292	1985.209	1955.376	1926.459	1836.189	78.525	412.934	536.803	494.709	198.859	0.000	101.480	696.632	991.868	1079.995	935.889	798.947	1966.769	1919.288	2002.218	2062.980	1894.739	1816.608	1868.442	1663.046	1622.451	1652.953	1554.974	1695.271	1088.686	1203.379	1242.568	1155.950	1122.145	1755.584	1820.120	1865.916	1867.532	1920.357	1945.236	1829.293	1832.381	1760.205	1675.387	1624.021	1692.792	1809.414	878.069	973.972	860.485	826.094	939.294	899.076	777.524	756.305	941.912	966.567	846.603	938.762	1048.501
2259.269	2085.465	2056.345	2027.938	1936.446	91.154	513.735	635.100	580.327	300.304	101.480	0.000	774.995	1075.837	1164.421	1009.979	879.550	2048.873	1989.792	2078.976	2136.873	1971.180	1856.535	1897.765	1691.574	1637.289	1659.423	1567.360	1729.808	1184.461	1292.605	1336.003	1249.806	1213.131	1850.937	1914.880	1959.405	1960.273	2013.435	2038.562	1923.584	1927.331	1855.806	1770.568	1721.237	1790.971	1905.503	877.059	986.449	876.988	835.821	946.520	898.091	770.512	762.953	961.581	1000.834	888.809	986.671	1104.453
1851.799	1640.672	1575.906	1481.423	1307.085	771.997	530.702	611.488	762.353	559.572	696.632	774.995	0.000	308.851	397.176	243.360	107.204	1955.824	2031.514	2047.944	2133.891	1951.041	2159.738	2268.665	2077.591	2104.001	2168.376	2050.170	2076.068	981.365	1185.102	1149.887	1071.928	1093.397	1562.617	1633.731	1699.905	1714.611	1757.660	1776.378	1651.252	1641.285	1561.711	1493.152	1401.551	1438.815	1596.441	1461.184	1505.959	1389.338	1381.280	1492.201	1480.544	1384.358	1328.081	1450.457	1410.981	1271.177	1318.822	1363.716
1682.039	1461.411	1382.090	1258.706	1048.444	1064.368	746.297	780.009	955.760	834.250	991.868	1075.837	308.851	0.000	88.811	167.721	201.732	1920.233	2047.784	2034.146	2128.183	1945.789	2271.551	2402.250	2222.207	2276.669	2354.508	2229.973	2206.376	979.610	1198.541	1132.243	1068.287	1113.079	1461.485	1531.810	1604.297	1624.471	1660.824	1675.772	1552.405	1536.700	1457.946	1401.521	1296.243	1315.142	1483.684	1693.079	1716.612	1603.408	1605.353	1711.387	1711.208	1627.777	1560.280	1654.405	1592.954	1454.288	1482.610	1499.977
1650.461	1427.763	1343.761	1210.395	986.828	1152.145	824.636	849.972	1028.270	920.297	1079.995	1164.421	397.176	88.811	0.000	227.176	289.975	1929.611	2071.285	2049.284	2145.238	1963.728	2319.458	2455.257	2278.319	2339.323	2420.140	2294.374	2259.045	1007.048	1227.033	1152.973	1093.806	1144.292	1453.836	1523.393	1597.372	1619.118	1653.163	1666.842	1544.812	1527.408	1449.491	1397.341	1288.702	1301.481	1472.171	1769.830	1788.962	1676.763	1680.735	1785.523	1787.677	1706.908	1637.379	1725.511	1659.548	1521.681	1545.671	1556.710
1847.750	1627.784	1549.386	1426.209	1211.771	1012.249	759.501	821.524	985.276	802.906	935.889	1009.979	243.360	167.721	227.176	0.000	161.037	2057.795	2168.234	2165.062	2256.613	2073.591	2351.780	2471.670	2285.388	2323.956	2393.645	2272.859	2277.126	1100.660	1316.144	1260.323	1190.945	1227.614	1615.182	1685.905	1757.161	1776.104	1814.124	1829.963	1705.865	1691.402	1612.225	1552.775	1450.282	1473.144	1639.990	1699.607	1738.525	1622.709	1617.552	1727.318	1718.700	1625.138	1566.354	1680.701	1633.026	1493.162	1532.948	1565.381
1791.519	1576.680	1506.935	1402.774	1216.510	873.297	598.837	661.495	824.252	653.052	798.947	879.550	107.204	201.732	289.975	161.037	0.000	1941.384	2035.296	2041.299	2130.271	1947.101	2197.480	2314.335	2126.859	2163.350	2232.641	2111.992	2120.226	973.106	1184.100	1137.728	1063.955	1093.834	1524.413	1595.545	1664.099	1680.713	1721.636	1739.137	1614.171	1602.227	1522.615	1457.849	1361.190	1392.496	1554.457	1540.890	1577.935	1462.290	1457.920	1567.287	1559.834	1468.180	1407.615	1519.829	1472.142	1332.261	1372.948	1407.932
872.070	946.969	1046.638	1239.736	1490.873	1960.011	1619.982	1478.979	1472.246	1815.878	1966.769	2048.873	1955.824	1920.233	1929.611	2057.795	1941.384	0.000	349.217	174.634	276.231	191.581	1035.155	1246.835	1230.243	1451.860	1590.633	1480.630	1126.872	975.380	787.958	805.944	885.597	879.317	567.136	525.387	457.132	421.773	435.037	448.416	500.572	533.651	578.811	582.390	700.436	741.684	597.821	1661.174	1518.278	1518.147	1584.862	1575.782	1657.435	1727.100	1630.607	1461.060	1317.200	1322.953	1216.198	1068.955
1215.592	1270.757	1362.699	1543.791	1770.945	1898.753	1622.990	1487.575	1438.067	1794.926	1919.288	1989.792	2031.514	2047.784	2071.285	2168.234	2035.296	349.217	0.000	198.642	174.398	166.369	695.304	905.407	909.486	1138.448	1276.423	1176.158	801.577	1068.729	852.130	918.616	979.524	941.547	857.245	832.183	775.240	740.355	765.348	782.944	809.574	843.484	870.497	848.201	957.458	1018.842	902.135	1465.576	1311.266	1335.038	1403.599	1372.395	1458.085	1547.602	1460.315	1265.182	1132.782	1172.815	1061.772	917.947
1044.549	1121.321	1220.204	1411.507	1657.501	1988.707	1677.764	1538.466	1511.467	1863.409	2002.218	2078.976	2047.944	2034.146	2049.284	2165.062	2041.299	174.634	198.642	0.000	105.500	108.070	893.727	1103.411	1106.547	1334.265	1472.568	1369.801	999.301	1068.364	864.425	904.815	977.493	956.734	733.231	695.840	629.801	594.360	609.471	623.050	671.423	704.887	745.471	740.618	856.838	905.085	768.056	1618.476	1468.515	1481.662	1549.736	1528.337	1612.620	1693.593	1601.679	1417.224	1278.725	1302.825	1192.877	1045.782
1138.779	1222.711	1322.857	1515.503	1762.838	2046.143	1750.025	1611.975	1575.788	1930.385	2062.980	2136.873	2133.891	2128.183	2145.238	2256.613	2130.271	276.231	174.398	105.500	0.000	183.173	844.003	1049.793	1071.115	1302.240	1439.352	1343.015	961.515	1157.331	948.814	996.685	1066.575	1040.712	838.504	800.241	733.173	697.772	710.818	723.243	775.677	809.009	850.684	846.048	962.119	1010.567	872.554	1637.572	1484.082	1505.351	1573.836	1544.989	1630.436	1717.908	1629.194	1436.838	1302.682	1337.404	1226.564	1081.116
1049.918	1105.178	1198.273	1381.816	1615.107	1880.863	1573.036	1434.179	1404.498	1757.102	1894.739	1971.180	1951.041	1945.789	1963.728	2073.591	1947.101	191.581	166.369	108.070	183.173	0.000	843.606	1055.332	1040.883	1264.433	1403.174	1295.585	936.562	974.160	766.079	813.915	883.410	858.106	696.157	668.091	609.585	574.570	598.986	616.616	645.081	679.000	709.181	692.340	804.767	861.508	738.700	1517.040	1368.652	1378.743	1446.612	1427.951	1511.677	1590.276	1497.451	1315.835	1175.967	1196.979	1087.346	940.021
1868.861	1882.492	1957.344	2110.106	2284.968	1769.883	1655.528	1550.494	1426.153	1759.078	1816.608	1856.535	2159.738	2271.551	2319.458	2351.780	2197.480	1035.155	695.304	893.727	844.003	843.606	0.000	211.962	263.163	490.237	618.051	549.942	160.159	1358.325	1156.169	1272.840	1291.045	1215.235	1446.129	1443.220	1404.171	1372.491	1409.752	1432.036	1425.120	1457.275	1459.948	1409.725	1494.571	1575.585	1504.408	1092.606	935.752	1015.044	1075.543	995.041	1077.042	1201.551	1149.083	927.499	857.190	970.016	882.033	801.195
2079.275	2088.642	2161.143	2309.387	2475.070	1814.864	1750.943	1657.216	1517.569	1832.430	1868.442	1897.765	2268.665	2402.250	2455.257	2471.670	2314.335	1246.835	905.407	1103.411	1049.793	1055.332	211.962	0.000	206.380	360.303	463.502	435.025	196.375	1521.523	1328.721	1449.766	1460.249	1380.317	1651.663	1650.922	1613.549	1582.215	1620.234	1642.777	1633.306	1665.165	1665.456	1612.612	1693.805	1776.578	1710.978	1078.544	932.429	1028.584	1081.366	986.019	1060.510	1192.207	1156.774	941.179	902.672	1030.795	958.823	906.405
2022.864	2010.805	2074.904	2210.009	2356.050	1608.916	1555.777	1467.000	1321.787	1630.582	1663.046	1691.574	2077.591	2222.207	2278.319	2285.388	2126.859	1230.243	909.486	1106.547	1071.115	1040.883	263.163	206.380	0.000	233.223	368.481	287.375	111.295	1372.245	1192.304	1317.447	1318.216	1234.562	1574.667	1582.427	1553.694	1524.698	1567.488	1591.884	1567.163	1597.385	1588.243	1527.477	1598.172	1684.735	1637.301	876.225	727.714	822.443	875.897	782.394	858.680	989.238	951.241	734.940	698.289	828.603	761.620	722.238
2222.073	2196.018	2253.435	2376.832	2502.934	1560.813	1574.096	1502.999	1341.672	1618.072	1622.451	1637.289	2104.001	2276.669	2339.323	2323.956	2163.350	1451.860	1138.448	1334.265	1302.240	1264.433	490.237	360.303	233.223	0.000	138.775	78.984	344.507	1491.424	1331.616	1459.327	1448.146	1361.123	1763.396	1776.756	1753.521	1726.083	1771.233	1796.474	1763.092	1792.057	1776.709	1710.769	1772.551	1861.445	1827.809	775.904	650.852	762.066	801.839	693.868	755.967	890.246	875.805	681.332	693.262	832.889	794.060	797.923
2357.276	2327.501	2382.849	2502.278	2620.972	1587.425	1637.710	1576.191	1408.426	1664.738	1652.953	1659.423	2168.376	2354.508	2420.140	2393.645	2232.641	1590.633	1276.423	1472.568	1439.352	1403.174	618.051	463.502	368.481	138.775	0.000	133.803	479.126	1601.616	1450.126	1578.140	1562.665	1474.858	1896.286	1911.070	1889.144	1862.063	1907.677	1933.073	1897.806	1926.441	1909.515	1842.239	1901.302	1990.769	1961.101	784.366	680.738	797.134	826.862	713.928	763.539	895.772	897.477	723.985	761.830	901.214	876.942	898.931
2232.860	2198.870	2252.716	2370.213	2487.326	1492.107	1519.605	1453.355	1288.528	1556.257	1554.974	1567.360	2050.170	2229.973	2294.374	2272.859	2111.992	1480.630	1176.158	1369.801	1343.015	1295.585	549.942	435.025	287.375	78.984	133.803	0.000	396.984	1467.928	1316.635	1444.666	1428.873	1341.056	1769.130	1785.575	1765.649	1739.240	1785.764	1811.489	1772.873	1801.033	1782.264	1713.780	1770.912	1860.691	1834.343	701.525	581.440	694.717	731.543	621.893	681.358	815.535	804.782	616.337	639.858	779.762	749.211	766.152
1931.608	1927.396	1995.055	2136.252	2292.614	1644.897	1561.232	1464.608	1328.649	1650.087	1695.271	1729.808	2076.068	2206.376	2259.045	2277.126	2120.226	1126.872	801.577	999.301	961.515	936.562	160.159	196.375	111.295	344.507	479.126	396.984	0.000	1327.895	1138.448	1261.062	1268.450	1187.409	1490.340	1494.836	1462.967	1433.125	1474.423	1498.270	1478.682	1509.555	1504.025	1446.440	1521.961	1606.906	1551.768	942.363	788.001	873.686	931.595	845.840	926.055	1053.077	1006.120	785.705	729.342	851.298	772.834	712.616
1088.399	940.050	939.383	982.723	1034.786	1105.840	692.005	555.122	625.406	907.419	1088.686	1184.461	981.365	979.610	1007.048	1100.660	973.106	975.380	1068.729	1068.364	1157.331	974.160	1358.325	1521.523	1372.245	1491.424	1601.616	1467.928	1327.895	0.000	220.047	171.200	90.871	143.605	666.968	732.200	781.607	786.529	837.495	861.249	742.425	744.146	671.519	586.945	539.821	616.002	721.064	1191.695	1123.360	1047.966	1090.317	1152.805	1200.676	1193.465	1091.537	1048.404	922.011	822.618	777.854	708.347
1063.295	955.142	980.629	1066.612	1171.362	1207.576	835.664	694.375	713.134	1038.911	1203.379	1292.605	1185.102	1198.541	1227.033	1316.144	1184.100	787.958	852.130	864.425	948.814	766.079	1156.169	1328.721	1192.304	1331.616	1450.126	1316.635	1138.448	220.047	0.000	128.048	137.832	92.360	597.537	650.776	681.395	676.922	731.683	758.240	653.821	665.210	606.091	518.751	517.859	607.660	661.508	1141.413	1047.154	991.176	1043.646	1086.423	1146.777	1164.218	1060.014	973.497	833.509	761.452	690.961	587.879
968.302	844.822	863.104	941.264	1043.608	1254.443	854.616	715.329	764.556	1066.921	1242.568	1336.003	1149.887	1132.243	1152.973	1260.323	1137.728	805.944	918.616	904.815	996.685	813.915	1272.840	1449.766	1317.447	1459.327	1578.140	1444.666	1261.062	171.200	128.048	0.000	87.451	140.871	519.995	580.790	623.428	625.250	677.813	702.681	588.212	593.914	526.461	439.265	415.915	502.030	579.458	1252.725	1165.007	1103.755	1153.519	1201.960	1259.141	1269.119	1165.227	1090.771	953.362	873.962	809.647	712.594
1043.203	909.432	919.582	982.195	1060.678	1168.779	767.166	627.911	680.519	979.600	1155.950	1249.806	1071.928	1068.287	1093.806	1190.945	1063.955	885.597	979.524	977.493	1066.575	883.410	1291.045	1460.249	1318.216	1448.146	1562.665	1428.873	1268.450	90.871	137.832	87.451	0.000	88.640	603.431	665.659	709.985	712.347	764.681	789.362	673.834	678.471	609.301	522.702	490.353	572.960	661.292	1196.976	1117.438	1049.867	1096.635	1151.183	1204.490	1207.385	1104.069	1042.676	909.734	821.155	765.137	680.411
1108.746	984.748	999.953	1068.442	1149.229	1129.477	747.618	606.463	636.170	953.655	1122.145	1213.131	1093.397	1113.079	1144.292	1227.614	1093.834	879.317	941.547	956.734	1040.712	858.106	1215.235	1380.317	1234.562	1361.123	1474.858	1341.056	1187.409	143.605	92.360	140.871	88.640	0.000	655.211	713.209	750.339	748.822	802.775	828.619	718.708	726.935	662.457	574.834	556.688	642.865	716.438	1115.133	1032.002	967.006	1015.378	1066.971	1122.077	1129.272	1025.518	957.385	822.999	737.629	678.527	591.830
478.614	437.237	513.493	686.632	924.380	1771.185	1356.776	1221.593	1283.909	1573.605	1755.584	1850.937	1562.617	1461.485	1453.836	1615.182	1524.413	567.136	857.245	733.231	838.504	696.157	1446.129	1651.663	1574.667	1763.396	1896.286	1769.130	1490.340	666.968	597.537	519.995	603.431	655.211	0.000	71.160	143.778	168.969	199.414	214.923	90.993	79.437	13.831	80.755	165.282	176.621	67.354	1722.733	1613.320	1571.369	1628.168	1658.858	1726.007	1754.606	1650.520	1542.523	1396.564	1344.404	1261.160	1135.958
449.179	442.521	530.542	715.948	967.367	1834.374	1423.255	1287.278	1345.344	1639.511	1820.120	1914.880	1633.731	1531.810	1523.393	1685.905	1595.545	525.387	832.183	695.840	800.241	668.091	1443.220	1650.922	1582.427	1776.756	1911.070	1785.575	1494.836	732.200	650.776	580.790	665.659	713.209	71.160	0.000	77.860	108.831	130.153	144.059	25.435	15.792	73.919	146.060	235.657	234.976	72.449	1764.882	1651.440	1613.519	1671.632	1698.484	1767.468	1800.240	1696.374	1581.613	1434.815	1388.127	1301.778	1172.893
469.203	495.593	590.820	782.712	1040.600	1877.494	1473.605	1336.085	1385.861	1688.358	1865.916	1959.405	1699.905	1604.297	1597.372	1757.161	1664.099	457.132	775.240	629.801	733.173	609.585	1404.171	1613.549	1553.694	1753.521	1889.144	1765.649	1462.967	781.607	681.395	623.428	709.985	750.339	143.778	77.860	0.000	35.449	57.789	79.646	53.579	80.565	149.522	206.757	308.670	312.829	146.632	1775.707	1657.236	1624.621	1684.371	1706.125	1777.381	1815.710	1712.313	1588.796	1441.269	1401.837	1311.649	1178.521
498.483	530.660	626.251	818.006	1074.749	1877.637	1478.051	1339.762	1384.958	1691.791	1867.532	1960.273	1714.611	1624.471	1619.118	1776.104	1680.713	421.773	740.355	594.360	697.772	574.570	1372.491	1582.215	1524.698	1726.083	1862.063	1739.240	1433.125	786.529	676.922	625.250	712.347	748.822	168.969	108.831	35.449	0.000	55.352	82.922	83.459	113.925	176.537	223.352	331.409	342.263	179.857	1760.627	1640.169	1609.749	1670.149	1689.774	1761.921	1802.576	1699.442	1572.333	1424.621	1388.243	1296.524	1161.805
459.112	511.944	613.070	810.956	1076.974	1931.096	1529.385	1391.517	1438.784	1743.702	1920.357	2013.435	1757.660	1660.824	1653.163	1814.124	1721.636	435.037	765.348	609.471	710.818	598.986	1409.752	1620.234	1567.488	1771.233	1907.677	1785.764	1474.423	837.495	731.683	677.813	764.681	802.775	199.414	130.153	57.789	55.352	0.000	27.835	108.433	128.396	203.834	264.526	364.693	362.943	191.706	1815.134	1693.982	1664.327	1724.895	1743.862	1816.311	1857.556	1754.475	1626.391	1478.626	1443.152	1351.057	1215.824
437.307	500.112	603.665	804.162	1074.459	1956.455	1553.243	1415.677	1464.461	1767.937	1945.236	2038.562	1776.378	1675.772	1666.842	1829.963	1739.137	448.416	782.944	623.050	723.243	616.616	1432.036	1642.777	1591.884	1796.474	1933.073	1811.489	1498.270	861.249	758.240	702.681	789.362	828.619	214.923	144.059	79.646	82.922	27.835	0.000	125.131	139.460	217.837	284.087	379.708	371.742	198.856	1842.969	1721.762	1692.161	1752.722	1771.674	1844.143	1885.350	1782.255	1654.200	1506.430	1470.959	1378.892	1243.631
460.280	463.255	553.212	740.146	992.651	1842.538	1434.122	1297.511	1352.438	1649.830	1829.293	1923.584	1651.252	1552.405	1544.812	1705.865	1614.171	500.572	809.574	671.423	775.677	645.081	1425.120	1633.306	1567.163	1763.092	1897.806	1772.873	1478.682	742.425	653.821	588.212	673.834	718.708	90.993	25.435	53.579	83.459	108.433	125.131	0.000	33.921	96.051	159.653	256.263	259.607	97.529	1761.728	1646.622	1610.421	1669.088	1694.275	1764.015	1798.633	1694.901	1577.227	1430.150	1385.827	1298.179	1167.858
433.476	429.714	519.291	706.622	960.850	1847.044	1434.792	1299.119	1358.445	1651.284	1832.381	1927.331	1641.285	1536.700	1527.408	1691.402	1602.227	533.651	843.484	704.887	809.009	679.000	1457.275	1665.165	1597.385	1792.057	1926.441	1801.033	1509.555	744.146	665.210	593.914	678.471	726.935	79.437	15.792	80.565	113.925	128.396	139.460	33.921	0.000	79.636	157.323	241.315	234.614	66.093	1780.390	1667.112	1629.023	1687.065	1714.104	1783.010	1815.539	1711.653	1597.251	1450.477	1403.535	1317.343	1188.586
467.277	423.498	499.696	673.318	912.347	1776.369	1360.498	1225.745	1289.816	1577.599	1760.205	1855.806	1561.711	1457.946	1449.491	1612.225	1522.615	578.811	870.497	745.471	850.684	709.181	1459.948	1665.456	1588.243	1776.709	1909.515	1782.264	1504.025	671.519	606.091	526.461	609.301	662.457	13.831	73.919	149.522	176.537	203.834	217.837	96.051	79.636	0.000	87.681	161.950	166.746	56.275	1733.121	1624.326	1581.773	1638.350	1669.642	1736.504	1764.396	1660.282	1553.398	1407.579	1354.582	1271.849	1147.198
550.254	485.286	548.812	705.603	923.057	1690.644	1277.474	1141.839	1203.164	1493.980	1675.387	1770.568	1493.152	1401.521	1397.341	1552.775	1457.849	582.390	848.201	740.618	846.048	692.340	1409.725	1612.612	1527.477	1710.769	1842.239	1713.780	1446.440	586.945	518.751	439.265	522.702	574.834	80.755	146.060	206.757	223.352	264.526	284.087	159.653	157.323	87.681	0.000	118.550	171.446	142.761	1648.495	1541.594	1497.212	1553.236	1586.157	1652.166	1678.462	1574.306	1470.232	1324.932	1269.500	1188.164	1065.521
552.977	440.328	482.000	615.674	814.515	1644.260	1219.098	1087.491	1164.821	1437.504	1624.021	1721.237	1401.551	1296.243	1288.702	1450.282	1361.190	700.436	957.458	856.838	962.119	804.767	1494.571	1693.805	1598.172	1772.551	1901.302	1770.912	1521.961	539.821	517.859	415.915	490.353	556.688	165.282	235.657	308.670	331.409	364.693	379.708	256.263	241.315	161.950	118.550	0.000	91.646	195.690	1659.143	1561.327	1508.701	1561.504	1602.514	1664.281	1681.182	1577.040	1488.407	1345.902	1279.129	1205.367	1091.784
472.402	348.876	392.081	535.834	753.785	1715.701	1284.749	1156.031	1241.213	1503.684	1692.792	1790.971	1438.815	1315.142	1301.481	1473.144	1392.496	741.684	1018.842	905.085	1010.567	861.508	1575.585	1776.578	1684.735	1861.445	1990.769	1860.691	1606.906	616.002	607.660	502.030	572.960	642.865	176.621	234.976	312.829	342.263	362.943	371.742	259.607	234.614	166.746	171.446	91.646	0.000	173.069	1749.066	1652.347	1598.810	1651.112	1693.187	1754.408	1769.748	1665.673	1579.305	1437.087	1369.111	1296.287	1183.331
411.283	378.226	461.512	644.120	895.192	1826.701	1407.870	1274.107	1341.560	1625.509	1809.414	1905.503	1596.441	1483.684	1472.171	1639.990	1554.457	597.821	902.135	768.056	872.554	738.700	1504.408	1710.978	1637.301	1827.809	1961.101	1834.343	1551.768	721.064	661.508	579.458	661.292	716.438	67.354	72.449	146.632	179.857	191.706	198.856	97.529	66.093	56.275	142.761	195.690	173.069	0.000	1789.395	1680.489	1638.048	1694.604	1725.878	1792.778	1820.540	1716.416	1609.608	1463.738	1410.835	1328.103	1203.238
