1025.888	1308.190	1269.705	1122.406	1246.140	1252.406	817.996	600.369	593.524	1638.702	1779.476	1931.580	340.666	0.000	530.517	2175.779	1954.975	1599.534	1296.970	1129.731	2062.146	2029.062	1294.860	1151.832	902.919	249.185	443.112	426.465	1580.918	1222.808
962.974	1119.660	1115.601	1150.563	1298.568	1354.381	834.115	767.308	930.611	1744.709	1769.619	1793.117	854.747	530.517	0.000	1868.741	1597.779	1131.539	782.174	603.324	1782.861	1769.385	826.151	659.998	372.700	320.964	961.688	915.460	1687.883	888.131
1254.806	908.034	975.528	1340.521	1355.452	1471.531	1468.584	1730.441	1977.661	1508.428	1143.669	699.426	2306.273	2175.779	1868.741	0.000	337.209	1004.618	1401.375	1764.931	159.116	240.811	1177.293	1351.258	1738.064	2117.438	2385.680	2269.022	1500.945	981.811
1132.582	788.232	869.720	1271.412	1323.149	1447.308	1325.959	1575.465	1838.819	1570.949	1249.122	857.445	2124.115	1954.975	1597.779	337.209	0.000	667.857	1072.270	1440.931	369.300	432.914	857.747	1037.057	1431.579	1868.221	2212.071	2101.241	1551.218	732.907
1133.033	908.191	984.151	1350.351	1462.464	1582.288	1238.952	1420.168	1690.679	1841.796	1623.217	1354.834	1852.166	1599.534	1131.539	1004.618	667.857	0.000	434.614	810.365	1006.612	1045.841	306.765	476.218	862.881	1443.867	1954.567	1864.695	1803.801	562.530
1138.385	1039.477	1093.230	1372.465	1509.293	1613.938	1165.960	1274.503	1524.575	1938.470	1799.047	1623.055	1591.801	1296.970	782.174	1401.375	1072.270	434.614	0.000	376.117	1376.022	1399.272	248.700	187.677	454.625	1103.120	1698.646	1627.219	1891.530	647.954
1289.016	1283.367	1319.121	1516.945	1664.039	1751.674	1251.114	1283.233	1494.762	2112.093	2032.568	1918.705	1458.029	1129.731	603.324	1764.931	1440.931	810.365	376.117	0.000	1728.106	1743.797	588.550	427.647	237.366	898.386	1564.871	1517.196	2060.094	915.913
1115.686	773.933	836.288	1189.807	1199.789	1314.756	1332.756	1596.202	1837.908	1350.239	988.428	549.976	2177.650	2062.146	1782.861	159.116	369.300	1006.612	1376.022	1728.106	0.000	85.086	1140.389	1305.612	1680.622	2017.531	2254.083	2136.051	1342.192	895.858
1064.234	729.356	786.213	1125.923	1129.204	1242.186	1283.598	1547.779	1784.170	1267.670	903.927	464.999	2132.952	2029.062	1769.385	240.811	432.914	1045.841	1399.272	1743.797	85.086	0.000	1158.949	1318.278	1684.877	1994.194	2206.874	2087.840	1260.610	887.375
944.620	804.866	864.689	1175.631	1304.929	1416.005	1008.026	1158.091	1422.922	1721.088	1561.574	1374.534	1555.724	1294.860	826.151	1177.293	857.747	306.765	248.700	588.550	1140.389	1158.949	0.000	183.994	583.202	1137.206	1659.540	1574.110	1676.590	413.079
956.157	882.754	929.686	1190.339	1329.308	1431.586	978.380	1089.938	1343.385	1763.460	1641.598	1497.172	1432.034	1151.832	659.998	1351.258	1037.057	476.218	187.677	427.647	1305.612	1318.278	183.994	0.000	399.244	977.225	1537.921	1460.824	1715.309	499.265
1101.308	1145.385	1168.880	1322.097	1471.178	1551.087	1039.799	1052.879	1258.682	1922.400	1873.912	1805.260	1226.065	902.919	372.700	1738.064	1431.579	862.881	454.625	237.366	1680.622	1684.877	583.202	399.244	0.000	681.226	1333.276	1282.218	1868.690	812.585
1066.648	1298.746	1275.602	1207.201	1344.602	1372.257	885.518	723.629	792.332	1766.127	1859.152	1954.661	589.788	249.185	320.964	2117.438	1868.221	1443.867	1103.120	898.386	2017.531	1994.194	1137.206	977.225	681.226	0.000	691.272	673.465	1708.044	1139.843
1144.786	1480.164	1420.780	1151.520	1235.700	1197.333	923.716	659.395	461.218	1539.839	1769.961	2017.952	107.514	443.112	961.688	2385.680	2212.071	1954.567	1698.646	1564.871	2254.083	2206.874	1659.540	1537.921	1333.276	691.272	0.000	122.504	1485.933	1502.893
1024.733	1362.359	1301.627	1029.031	1114.153	1078.027	804.262	540.082	340.242	1425.912	1649.379	1895.507	113.719	426.465	915.460	2269.022	2101.241	1864.695	1627.219	1517.196	2136.051	2087.840	1574.110	1460.824	1282.218	673.465	122.504	0.000	1371.372	1398.545
771.087	895.613	821.586	546.923	397.520	336.691	853.785	987.973	1039.523	58.099	402.406	839.732	1468.695	1580.918	1687.883	1500.945	1551.218	1803.801	1891.530	2060.094	1342.192	1260.610	1676.590	1715.309	1868.690	1708.044	1485.933	1371.372	0.000	1268.889
570.515	392.360	452.117	789.910	908.410	1025.203	691.027	902.218	1175.038	1311.806	1151.216	1003.055	1409.325	1222.808	888.131	981.811	732.907	562.530	647.954	915.913	895.858	887.375	413.079	499.265	812.585	1139.843	1502.893	1398.545	1268.889	0.000
EOF
