962.086	156.540	843.955	966.727	900.142	1025.168	927.362	870.578	233.941	104.984	0.000	85.744	695.176	816.658	732.736	880.576	887.880	873.559	932.219	1006.700	1005.920	853.463	962.491	904.274	894.994	640.881	475.527	538.303	611.384	267.502	305.799	351.587	441.186	824.029	849.863	822.369	846.303	838.012	864.480	764.053
925.331	83.096	929.679	1001.828	871.518	984.175	879.994	830.294	162.687	23.047	85.744	0.000	780.678	902.358	817.640	964.790	973.457	921.765	965.206	1032.478	1039.488	843.440	963.308	898.565	897.585	585.616	419.918	477.876	562.473	349.936	389.876	433.581	525.316	902.623	926.746	896.793	916.264	903.864	924.167	795.612
1457.139	846.064	168.260	1009.022	1362.027	1535.237	1475.765	1391.888	915.283	798.086	695.176	780.678	0.000	126.355	166.508	285.175	223.867	829.727	1001.368	1113.038	1050.598	1225.445	1250.148	1242.198	1185.429	1246.198	1099.458	1169.822	1197.382	439.984	394.962	365.189	264.373	403.895	452.261	481.819	564.526	616.115	705.841	899.350
1539.348	965.462	54.277	1030.980	1440.703	1618.734	1566.240	1479.243	1032.748	920.340	816.658	902.358	126.355	0.000	163.504	206.209	110.347	846.679	1028.658	1141.599	1070.875	1293.586	1304.260	1304.562	1242.094	1348.525	1206.501	1277.063	1297.538	565.123	519.564	491.368	390.453	378.243	424.871	467.628	554.315	614.693	709.349	944.389
1388.114	871.676	148.459	869.255	1287.477	1468.197	1421.255	1331.904	932.391	837.711	732.736	817.640	166.508	163.504	0.000	153.210	168.846	685.820	865.989	978.843	909.568	1135.454	1142.012	1144.346	1080.437	1217.194	1082.915	1153.323	1163.687	508.524	461.343	450.769	355.704	237.800	286.186	318.982	403.751	459.735	552.611	781.205
1475.910	1015.451	155.217	881.613	1371.562	1556.973	1520.074	1427.352	1073.030	985.366	880.576	964.790	285.175	206.209	153.210	0.000	117.466	695.763	886.013	998.397	918.717	1207.215	1194.388	1208.043	1137.319	1334.366	1208.039	1277.878	1278.544	661.574	614.417	603.651	507.528	206.327	245.388	299.443	384.258	451.243	547.270	828.644
1551.717	1031.482	57.297	990.297	1449.722	1632.177	1587.934	1497.707	1094.779	992.645	887.880	973.457	223.867	110.347	168.846	117.466	0.000	804.392	992.486	1105.330	1028.365	1292.564	1289.479	1297.711	1230.211	1386.040	1251.224	1321.682	1332.487	647.850	601.092	579.609	479.118	317.928	359.972	411.149	497.282	562.704	658.812	924.891
915.859	914.530	816.944	185.947	805.710	994.901	1003.953	904.256	921.905	943.927	873.559	921.765	829.727	846.679	685.820	695.763	804.392	0.000	193.079	303.603	224.430	612.081	542.304	586.083	501.602	940.660	891.027	943.658	879.033	851.416	825.633	865.369	835.027	489.526	454.706	397.003	316.329	246.926	154.697	218.356
769.857	941.408	1001.945	44.062	661.944	845.322	872.823	774.680	932.257	985.692	932.219	965.206	1001.368	1028.658	865.989	886.013	992.486	193.079	0.000	113.033	74.406	465.345	366.316	425.657	338.491	862.367	846.359	888.059	803.085	961.357	942.851	989.003	973.894	680.282	646.935	588.519	509.161	439.647	347.634	169.766
721.099	1001.240	1114.977	121.767	617.750	791.980	835.029	740.096	984.073	1051.927	1006.700	1032.478	1113.038	1141.599	978.843	998.397	1105.330	303.603	113.033	0.000	98.930	426.036	297.529	373.792	289.793	863.928	869.565	903.711	807.576	1055.735	1039.876	1087.884	1077.625	792.446	758.291	700.323	619.844	550.510	457.065	248.330
809.769	1015.794	1041.373	43.153	704.148	882.650	919.004	822.293	1006.257	1060.016	1005.920	1039.488	1050.598	1070.875	909.568	918.717	1028.365	224.430	74.406	98.930	0.000	509.216	391.816	462.305	376.051	925.379	915.622	955.443	866.951	1029.602	1009.734	1054.685	1035.828	712.398	675.714	619.353	536.281	467.853	372.431	244.162
305.524	783.826	1283.664	505.190	196.675	383.237	409.855	314.077	736.780	856.410	853.463	843.440	1225.445	1293.586	1135.454	1207.215	1292.564	612.081	465.345	426.036	509.216	0.000	161.929	69.022	137.048	476.883	537.486	547.450	430.904	1006.828	1010.274	1067.055	1096.367	1019.745	1001.806	941.740	883.268	819.044	748.982	403.695
428.119	911.046	1287.750	399.060	330.603	496.024	549.856	460.480	871.730	978.440	962.491	963.308	1250.148	1304.260	1142.012	1194.388	1289.479	542.304	366.316	297.529	391.816	161.929	0.000	93.913	69.398	638.571	690.974	705.776	591.430	1084.860	1081.819	1136.667	1152.792	996.353	971.472	910.971	842.105	774.006	692.096	365.789
347.656	841.740	1291.834	462.967	244.316	420.628	462.823	370.626	797.606	912.409	904.274	898.565	1242.198	1304.562	1144.346	1208.043	1297.711	586.083	425.657	373.792	462.305	69.022	93.913	0.000	87.178	545.771	604.760	616.098	499.908	1045.321	1046.096	1102.205	1126.112	1015.575	994.613	934.157	871.016	804.854	729.373	388.403
433.764	847.105	1226.902	375.867	328.470	507.571	545.237	450.620	810.199	913.138	894.994	897.585	1185.429	1242.094	1080.437	1137.319	1230.211	501.602	338.491	289.793	376.051	137.048	69.398	87.178	0.000	600.678	639.920	659.754	549.924	1015.463	1012.516	1067.434	1084.268	941.674	918.724	858.176	792.326	725.248	647.186	311.064
384.113	503.708	1358.022	906.394	379.599	422.537	303.081	282.088	427.465	586.244	640.881	585.616	1246.198	1348.525	1217.194	1334.366	1386.040	940.660	862.367	863.928	925.379	476.883	638.571	545.771	600.678	0.000	165.873	114.731	61.853	885.153	910.449	965.668	1034.526	1192.960	1194.118	1142.101	1115.083	1067.895	1032.506	728.823
525.060	338.352	1219.670	889.932	494.839	574.684	462.975	424.822	263.382	421.078	475.527	419.918	1099.458	1206.501	1082.915	1208.039	1251.224	891.027	846.359	869.565	915.622	537.486	690.974	604.760	639.920	165.873	0.000	70.578	148.365	723.880	751.231	805.491	878.225	1081.722	1088.196	1040.116	1023.595	983.690	961.603	693.849
494.723	395.121	1290.233	931.962	478.923	536.536	417.795	392.786	317.170	476.889	538.303	477.876	1169.822	1277.063	1153.323	1277.878	1321.682	943.658	888.059	903.711	955.443	547.450	705.776	616.098	659.754	114.731	70.578	0.000	123.797	790.813	819.189	872.950	947.115	1149.496	1155.061	1106.197	1087.484	1045.850	1020.393	741.093
377.441	482.566	1305.664	847.138	355.411	426.426	317.521	276.679	409.984	565.412	611.384	562.473	1197.382	1297.538	1163.687	1278.544	1332.487	879.033	803.085	807.576	866.951	430.904	591.430	499.908	549.924	61.853	148.365	123.797	0.000	847.379	870.455	926.471	991.758	1134.332	1134.722	1082.262	1054.239	1006.587	970.716	667.694
1169.487	423.877	598.816	987.025	1092.750	1239.587	1154.759	1086.421	499.876	364.777	267.502	349.936	439.984	565.123	508.524	661.574	647.850	851.416	961.357	1055.735	1029.602	1006.828	1084.860	1045.321	1015.463	885.153	723.880	790.813	847.379	0.000	47.209	84.149	177.575	654.578	690.787	680.042	728.022	741.377	795.241	808.188
1183.789	461.106	552.442	966.894	1103.948	1255.373	1174.208	1103.116	535.435	405.820	305.799	389.876	394.962	519.564	461.343	614.417	601.092	825.633	942.851	1039.876	1009.734	1010.274	1081.819	1046.096	1012.516	910.449	751.231	819.189	870.455	47.209	0.000	57.726	135.448	610.619	647.716	638.883	689.504	705.623	762.900	793.584
1241.461	508.007	528.334	1011.687	1161.661	1312.940	1231.228	1160.574	583.995	447.925	351.587	433.581	365.189	491.368	450.769	603.651	579.609	865.369	989.003	1087.884	1054.685	1067.055	1136.667	1102.205	1067.434	965.668	805.491	872.950	926.471	84.149	57.726	0.000	100.989	619.304	659.035	655.391	711.548	732.603	794.869	842.789
1290.159	596.145	427.467	992.678	1204.989	1364.109	1289.230	1213.900	669.722	541.118	441.186	525.316	264.373	390.453	355.704	507.528	479.118	835.027	973.894	1077.625	1035.828	1096.367	1152.792	1126.112	1084.268	1034.526	878.225	947.115	991.758	177.575	135.448	100.989	0.000	540.510	582.994	586.196	649.791	678.602	749.127	838.107
1298.913	938.897	339.017	675.325	1192.105	1380.352	1353.430	1257.891	985.073	924.906	824.029	902.623	403.895	378.243	237.800	206.327	317.928	489.526	680.282	792.446	712.398	1019.745	996.353	1015.575	941.674	1192.960	1081.722	1149.496	1134.332	654.578	610.619	619.304	540.510	0.000	48.387	93.345	179.415	245.172	341.287	631.028
1285.725	959.541	384.181	639.735	1177.967	1367.185	1344.701	1248.183	1002.694	949.272	849.863	926.746	452.261	424.871	286.186	245.388	359.972	454.706	646.935	758.291	675.714	1001.806	971.472	994.613	918.724	1194.118	1088.196	1155.061	1134.722	690.787	647.716	659.035	582.994	48.387	0.000	60.550	139.561	208.035	303.350	607.663
1226.734	925.311	430.575	582.596	1118.728	1308.180	1287.292	1190.415	965.016	919.560	822.369	896.793	481.819	467.628	318.982	299.443	411.149	397.003	588.519	700.323	619.353	941.740	910.971	934.157	858.176	1142.101	1040.116	1106.197	1082.262	680.042	638.883	655.391	586.196	93.345	60.550	0.000	86.878	151.848	247.950	547.117
1174.725	937.410	517.444	500.668	1065.579	1255.948	1242.378	1144.244	970.660	939.264	846.303	916.264	564.526	554.315	403.751	384.258	497.282	316.329	509.161	619.844	536.281	883.268	842.105	871.016	792.326	1115.083	1023.595	1087.484	1054.239	728.022	689.504	711.548	649.791	179.415	139.561	86.878	0.000	69.568	163.854	482.615
1113.116	919.024	580.160	431.701	1003.560	1194.139	1184.323	1085.666	947.098	926.909	838.012	903.864	616.115	614.693	459.735	451.243	562.704	246.926	439.647	550.510	467.853	819.044	774.006	804.854	725.248	1067.895	983.690	1045.850	1006.587	741.377	705.623	732.603	678.602	245.172	208.035	151.848	69.568	0.000	96.129	416.741
1048.405	930.836	675.713	337.161	938.256	1128.733	1127.253	1027.828	951.140	947.069	864.480	924.167	705.841	709.349	552.611	547.270	658.812	154.697	347.634	457.065	372.431	748.982	692.096	729.373	647.186	1032.506	961.603	1020.393	970.716	795.241	762.900	794.869	749.127	341.287	303.350	247.950	163.854	96.129	0.000	345.558
703.250	771.831	925.217	208.390	593.028	783.357	786.755	687.050	764.169	816.019	764.053	795.612	899.350	944.389	781.205	828.644	924.891	218.356	169.766	248.330	244.162	403.695	365.789	388.403	311.064	728.823	693.849	741.093	667.694	808.188	793.584	842.789	838.107	631.028	607.663	547.117	482.615	416.741	345.558	0.000
EOF
