170.280	781.350	1143.754	1494.209	1804.654	1912.051	1719.738	1536.186	1003.988	878.879	0.000	360.912	578.700	306.759	694.615	829.799	1239.037	1267.067	1300.742	1695.930	1682.190	1917.860	1808.593	1599.324	1340.727	966.765	1054.278	1082.577	1107.027	578.942	538.373	541.179	353.558	301.410	437.456	48.472	79.453	810.587	962.483	835.214	856.341	971.279	1011.025	1198.359	778.624	1229.601	1746.011	1783.793	1892.230	1680.822
530.756	816.973	1059.543	1324.314	1612.950	1662.317	1417.207	1188.769	670.547	518.278	360.912	0.000	217.899	519.915	724.678	769.029	1204.477	1203.249	1163.907	1526.073	1482.850	1686.525	1512.116	1267.188	983.269	630.489	727.477	741.288	752.370	218.382	177.468	191.972	58.067	72.986	92.079	346.453	432.185	660.622	786.428	678.190	678.107	743.656	815.060	982.211	798.074	1182.117	1564.032	1594.483	1637.687	1369.737
748.295	917.325	1074.877	1269.921	1535.505	1540.604	1255.782	987.205	494.333	302.054	578.700	217.899	0.000	712.706	830.055	819.977	1243.804	1224.715	1138.922	1466.174	1402.629	1578.494	1354.698	1080.405	771.054	452.250	557.258	552.430	545.234	24.510	40.845	83.949	234.638	283.677	152.376	562.390	648.873	663.927	756.259	674.008	657.507	674.572	766.638	906.433	891.608	1214.568	1494.618	1519.143	1512.598	1201.363
332.200	502.579	907.604	1301.590	1620.296	1777.660	1652.898	1557.039	1017.738	980.581	306.759	519.915	712.706	0.000	426.112	601.716	972.271	1014.181	1091.557	1497.355	1507.162	1765.309	1731.147	1583.967	1402.168	988.385	1053.133	1106.509	1165.096	702.518	673.539	709.569	545.563	447.075	611.926	354.705	338.517	650.963	805.908	677.841	713.779	859.591	866.770	1058.060	507.956	969.462	1555.386	1598.013	1763.264	1627.507
756.867	92.913	488.837	907.532	1227.130	1427.812	1383.819	1407.070	911.592	1001.679	694.615	724.678	830.055	426.112	0.000	211.034	547.940	588.289	688.652	1094.884	1124.081	1397.812	1446.110	1383.984	1319.174	897.947	920.867	1001.848	1100.564	809.767	802.698	869.338	774.940	669.375	803.424	736.534	747.122	366.471	489.744	388.971	439.435	600.834	558.981	733.783	84.030	543.513	1158.178	1204.032	1419.359	1376.379
920.391	213.601	313.969	704.463	1024.339	1216.859	1182.993	1243.632	784.270	929.737	829.799	769.029	819.977	601.716	211.034	0.000	435.499	442.988	490.405	897.029	917.395	1188.287	1241.515	1203.080	1184.892	779.021	780.789	870.101	982.418	796.839	801.339	876.352	825.182	729.293	832.409	865.669	893.111	208.382	292.697	221.608	271.831	422.743	361.512	526.715	177.093	414.952	957.249	1001.574	1208.325	1180.102
1304.085	470.768	202.337	547.242	825.395	1122.571	1248.752	1458.573	1105.915	1310.567	1239.037	1204.477	1243.804	972.271	547.940	435.499	0.000	101.418	358.121	674.613	764.708	1052.571	1274.080	1364.800	1469.567	1113.654	1081.129	1177.893	1305.067	1219.963	1228.591	1305.235	1260.681	1164.259	1266.400	1279.065	1294.314	585.391	551.054	581.262	613.128	696.147	589.108	635.641	464.721	46.603	749.864	801.843	1128.571	1274.232
1343.610	521.062	150.908	446.026	728.877	1021.455	1151.785	1376.651	1048.756	1268.726	1267.067	1203.249	1224.715	1014.181	588.289	442.988	101.418	0.000	259.759	579.134	664.483	952.716	1174.973	1276.307	1399.958	1059.729	1019.303	1116.357	1245.629	1200.490	1212.635	1290.471	1260.463	1168.385	1259.367	1304.878	1326.497	560.829	501.012	552.211	576.991	639.355	529.497	552.726	508.394	63.253	653.540	705.212	1027.237	1179.356
1404.981	650.424	221.925	222.550	539.570	785.009	892.095	1137.451	870.818	1123.921	1300.742	1163.907	1138.922	1091.557	688.652	490.405	358.121	259.759	0.000	406.917	445.942	731.383	915.962	1025.823	1186.382	889.706	830.353	925.846	1057.769	1114.453	1135.237	1213.861	1221.926	1143.936	1203.413	1331.824	1369.289	505.872	383.264	486.344	487.670	483.139	377.506	325.207	625.014	313.237	469.635	516.239	786.268	920.832
1807.024	1052.348	614.558	202.879	151.925	495.500	791.575	1183.916	1099.730	1385.745	1695.930	1526.073	1466.174	1497.355	1094.884	897.029	674.613	579.134	406.917	0.000	154.271	398.610	767.473	1023.452	1314.097	1130.068	1043.383	1126.579	1253.105	1442.404	1469.969	1546.655	1583.226	1515.568	1553.055	1724.412	1766.783	887.826	743.604	864.718	853.031	792.370	711.083	561.350	1028.900	642.348	76.747	128.996	514.718	851.594
1804.225	1093.297	667.198	224.475	133.386	363.591	637.772	1041.161	1002.820	1294.613	1682.190	1482.850	1402.629	1507.162	1124.081	917.395	764.708	664.483	445.942	154.271	0.000	288.677	613.548	875.727	1184.986	1036.307	942.813	1019.967	1142.263	1379.565	1410.404	1485.023	1538.748	1479.564	1501.191	1707.023	1755.963	872.527	719.733	847.348	826.871	739.466	675.001	500.973	1065.996	726.895	116.974	119.850	376.548	699.098
2049.625	1372.881	953.276	512.198	255.488	123.420	550.378	1022.531	1129.876	1423.695	1917.860	1686.525	1578.494	1765.309	1397.812	1188.287	1052.571	952.716	731.383	398.610	288.677	0.000	482.619	836.197	1217.917	1168.520	1064.753	1124.403	1231.220	1556.984	1592.246	1662.364	1739.957	1692.456	1692.776	1938.685	1993.987	1118.566	962.815	1092.211	1064.172	950.925	908.355	719.503	1344.060	1015.297	323.718	274.425	159.276	629.022
1962.592	1452.384	1112.900	758.918	675.789	365.324	103.967	577.757	862.197	1130.206	1808.593	1512.116	1354.698	1731.147	1446.110	1241.515	1274.080	1174.973	915.962	767.473	613.548	482.619	0.000	387.481	811.258	904.473	797.843	821.405	893.890	1337.555	1378.985	1436.207	1557.279	1538.167	1492.729	1817.880	1887.975	1097.968	957.286	1071.802	1027.634	872.956	888.634	715.463	1417.247	1229.077	714.295	683.525	326.012	180.179
1764.081	1414.815	1173.938	942.236	974.437	731.944	293.292	190.656	597.320	815.322	1599.324	1267.188	1080.405	1583.967	1383.984	1203.080	1364.800	1276.307	1025.823	1023.452	875.727	836.197	387.481	0.000	431.969	636.762	545.065	528.264	560.662	1067.706	1111.455	1155.672	1303.678	1307.412	1229.139	1599.457	1677.938	1017.518	912.537	995.346	944.591	783.865	846.060	732.420	1377.558	1318.217	990.883	974.951	692.314	211.583
1510.931	1375.540	1267.260	1180.079	1304.166	1128.480	710.341	262.350	407.715	471.296	1340.727	983.269	771.054	1402.168	1319.174	1184.892	1469.567	1399.958	1186.382	1314.097	1184.986	1217.917	811.258	431.969	0.000	425.268	404.144	317.412	237.527	766.018	809.017	831.300	1005.678	1039.336	922.821	1329.600	1414.656	977.091	933.247	963.516	914.362	783.807	883.758	861.183	1339.259	1425.492	1301.325	1298.748	1090.295	631.093
1133.867	958.952	914.724	954.032	1168.712	1115.742	804.515	573.508	42.281	258.604	966.765	630.489	452.250	988.385	897.947	779.021	1113.654	1059.729	889.706	1130.068	1036.307	1168.520	904.473	636.762	425.268	0.000	107.750	118.527	203.945	436.789	479.641	532.449	668.182	671.515	596.296	964.531	1044.639	571.228	562.602	562.049	516.995	420.446	530.782	585.716	923.466	1073.173	1141.790	1156.121	1084.642	749.117
1219.155	973.561	879.450	874.701	1074.244	1009.558	698.534	504.875	66.250	359.032	1054.278	727.477	557.258	1053.133	920.867	780.789	1081.129	1019.303	830.353	1043.383	942.813	1064.753	797.843	545.065	404.144	107.750	0.000	97.055	227.820	540.814	583.006	638.396	767.879	763.958	698.583	1054.961	1132.950	573.180	535.147	559.374	510.288	386.338	492.049	514.359	936.987	1038.637	1050.850	1062.620	978.057	645.156
1250.342	1058.376	976.325	963.157	1149.878	1061.122	719.037	455.416	91.527	309.874	1082.577	741.288	552.430	1106.509	1001.848	870.101	1177.893	1116.357	925.846	1126.579	1019.967	1124.403	821.405	528.264	317.412	118.527	97.055	0.000	132.026	539.451	583.192	628.981	776.027	785.459	700.887	1079.020	1160.040	661.824	630.889	649.478	601.398	482.544	588.888	607.573	1022.200	1135.517	1130.323	1139.398	1027.747	657.497
1276.981	1162.679	1104.124	1093.082	1270.678	1160.470	789.997	443.942	200.735	257.625	1107.027	752.370	545.234	1165.096	1100.564	982.418	1305.067	1245.629	1057.769	1253.105	1142.263	1231.220	893.890	560.662	237.527	203.945	227.820	132.026	0.000	537.647	581.387	612.128	778.567	805.748	697.595	1097.737	1181.954	774.331	755.728	764.299	718.122	608.923	716.897	739.481	1127.287	1263.256	1254.155	1261.133	1125.458	720.764
748.987	896.532	1050.597	1245.942	1512.373	1520.048	1239.086	978.077	478.672	299.956	578.942	218.382	24.510	702.518	809.767	796.839	1219.963	1200.490	1114.453	1442.404	1379.565	1556.984	1337.555	1067.706	766.018	436.789	540.814	539.451	537.647	0.000	44.048	105.719	240.944	280.724	161.778	564.603	650.546	639.679	731.764	649.642	633.012	650.616	742.321	882.911	870.434	1190.569	1471.165	1495.921	1492.296	1185.591
708.124	891.055	1063.500	1272.270	1542.913	1557.209	1280.890	1022.080	521.386	341.381	538.373	177.468	40.845	673.539	802.698	801.339	1228.591	1212.635	1135.237	1469.969	1410.404	1592.246	1378.985	1111.455	809.017	479.641	583.006	583.192	581.387	44.048	0.000	78.737	197.200	242.832	117.802	522.741	609.026	652.678	752.001	664.226	650.697	677.604	766.041	912.065	866.317	1200.502	1500.352	1526.104	1529.897	1228.040
707.850	958.937	1141.561	1349.507	1617.764	1624.515	1336.801	1055.873	574.680	360.074	541.179	191.972	83.949	709.569	869.338	876.352	1305.235	1290.471	1213.861	1546.655	1485.023	1662.364	1436.207	1155.672	831.300	532.449	638.396	628.981	612.128	105.719	78.737	0.000	187.693	264.558	104.206	518.925	606.179	730.901	830.648	742.714	729.432	754.444	844.080	987.804	935.413	1277.650	1576.127	1601.214	1596.450	1281.243
520.304	867.563	1117.110	1381.617	1669.126	1714.000	1461.340	1218.669	709.039	536.229	353.558	58.067	234.638	545.563	774.940	825.182	1260.681	1260.463	1221.926	1583.226	1538.748	1739.957	1557.279	1303.678	1005.678	668.182	767.879	776.027	778.567	240.944	197.200	187.693	0.000	107.695	84.867	331.740	418.933	718.682	844.162	736.252	735.960	799.337	872.151	1037.913	849.738	1238.779	1620.697	1650.793	1688.871	1412.065
471.596	762.169	1027.611	1312.987	1608.131	1673.495	1445.305	1237.133	710.180	579.591	301.410	72.986	283.677	447.075	669.375	729.293	1164.259	1168.385	1143.936	1515.568	1479.564	1692.456	1538.167	1307.412	1039.336	671.515	763.958	785.459	805.748	280.724	242.832	264.558	107.695	0.000	164.860	293.712	376.444	638.170	772.477	657.799	663.148	743.550	806.715	980.944	745.345	1144.075	1556.620	1589.002	1650.249	1401.036
604.889	894.914	1113.010	1352.975	1632.776	1661.961	1395.382	1139.232	637.815	452.522	437.456	92.079	152.376	611.926	803.424	832.409	1266.400	1259.367	1203.413	1553.055	1501.191	1692.776	1492.729	1229.139	922.821	596.296	698.583	700.887	697.595	161.778	117.802	104.206	84.867	164.860	0.000	416.548	503.708	706.817	821.620	721.900	715.748	762.965	843.414	1000.575	874.124	1241.765	1587.159	1615.171	1635.625	1343.730
189.528	824.258	1179.354	1522.221	1830.696	1930.033	1727.599	1530.790	1002.696	864.119	48.472	346.453	562.390	354.705	736.534	865.669	1279.065	1304.878	1331.824	1724.412	1707.023	1938.685	1817.880	1599.457	1329.600	964.531	1054.961	1079.020	1097.737	564.603	522.741	518.925	331.740	293.712	416.548	0.000	87.259	837.341	987.492	861.410	880.248	989.670	1033.900	1219.536	820.439	1268.610	1773.149	1810.098	1909.402	1686.676
102.824	830.920	1206.848	1565.581	1877.500	1989.462	1799.184	1613.024	1082.152	950.321	79.453	432.185	648.873	338.517	747.122	893.111	1294.314	1326.497	1369.289	1766.783	1755.963	1993.987	1887.975	1677.938	1414.656	1044.639	1132.950	1160.040	1181.954	650.546	609.026	606.179	418.933	376.444	503.708	87.259	0.000	883.626	1036.573	908.627	931.254	1048.801	1086.401	1274.534	831.020	1286.914	1818.006	1856.443	1969.948	1760.241
932.805	404.677	411.008	685.258	994.079	1126.929	1028.914	1044.875	575.904	734.204	810.587	660.622	663.927	650.963	366.471	208.382	585.391	560.829	505.872	887.826	872.527	1118.566	1097.968	1017.518	977.091	571.228	573.180	661.824	774.331	639.679	652.678	730.901	718.682	638.170	706.817	837.341	883.626	0.000	155.812	26.924	73.230	235.144	216.190	407.129	367.484	553.158	935.817	973.210	1112.300	1016.069
1087.828	506.210	353.188	540.805	843.450	971.753	894.105	963.531	555.698	768.404	962.483	786.428	756.259	805.908	489.744	292.697	551.054	501.012	383.264	743.604	719.733	962.815	957.286	912.537	933.247	562.602	535.147	630.889	755.728	731.764	752.001	830.648	844.162	772.477	821.620	987.492	1036.573	155.812	0.000	129.399	109.434	149.471	69.351	253.555	469.450	510.876	787.652	823.117	957.727	888.387
958.663	423.472	401.639	661.982	969.506	1100.126	1003.292	1025.889	564.876	733.112	835.214	678.190	674.008	677.841	388.971	221.608	581.262	552.211	486.344	864.718	847.348	1092.211	1071.802	995.346	963.516	562.049	559.374	649.478	764.299	649.642	664.226	742.714	736.252	657.799	721.900	861.410	908.627	26.924	129.399	0.000	51.401	211.864	189.267	380.232	386.152	547.493	911.836	948.769	1085.427	991.190
985.511	474.871	426.137	650.238	951.705	1067.363	957.248	974.515	518.026	697.625	856.341	678.107	657.507	713.779	439.435	271.831	613.128	576.991	487.670	853.031	826.871	1064.172	1027.634	944.591	914.362	516.995	510.288	601.398	718.122	633.012	650.697	729.432	735.960	663.148	715.748	880.248	931.254	73.230	109.434	51.401	0.000	161.920	155.899	346.907	437.549	577.162	896.665	931.586	1051.331	943.413
1111.885	631.997	495.531	595.354	870.297	940.777	799.157	821.634	410.103	642.011	971.279	743.656	674.572	859.591	600.834	422.743	696.147	639.355	483.139	792.370	739.466	950.925	872.956	783.865	783.807	420.446	386.338	482.544	608.923	650.616	677.604	754.444	799.337	743.550	762.965	989.670	1048.801	235.144	149.471	211.864	161.920	0.000	110.657	238.579	594.658	654.530	824.289	852.395	921.208	782.761
1141.395	575.105	387.444	509.861	801.974	912.135	824.840	902.385	519.281	751.277	1011.025	815.060	766.638	866.770	558.981	361.512	589.108	529.497	377.506	711.083	675.001	908.355	888.634	846.060	883.758	530.782	492.049	588.888	716.897	742.321	766.041	844.080	872.151	806.715	843.414	1033.900	1086.401	216.190	69.351	189.267	155.899	110.657	0.000	191.576	538.444	546.636	749.968	782.536	896.752	819.108
1331.632	736.926	441.641	372.177	632.203	720.585	661.888	824.001	561.325	834.251	1198.359	982.211	906.433	1058.060	733.783	526.715	635.641	552.726	325.207	561.350	500.973	719.503	715.463	732.420	861.183	585.716	514.359	607.573	739.481	882.911	912.065	987.804	1037.913	980.944	1000.575	1219.536	1274.534	407.129	253.555	380.232	346.907	238.579	191.576	0.000	701.880	589.304	588.332	614.687	705.260	668.269
839.456	37.357	417.240	846.274	1164.583	1379.792	1359.793	1411.995	933.542	1045.607	778.624	798.074	891.608	507.956	84.030	177.093	464.721	508.394	625.014	1028.900	1065.996	1344.060	1417.247	1377.558	1339.259	923.466	936.987	1022.200	1127.287	870.434	866.317	935.413	849.738	745.345	874.124	820.439	831.020	367.484	469.450	386.152	437.549	594.658	538.444	701.880	0.000	461.725	1094.233	1141.245	1373.283	1357.190
1300.331	471.413	159.192	507.332	792.130	1082.786	1202.914	1412.485	1064.583	1273.685	1229.601	1182.117	1214.568	969.462	543.513	414.952	46.603	63.253	313.237	642.348	726.895	1015.297	1229.077	1318.217	1425.492	1073.173	1038.637	1135.517	1263.256	1190.569	1200.502	1277.650	1238.779	1144.075	1241.765	1268.610	1286.914	553.158	510.876	547.493	577.162	654.530	546.636	589.304	461.725	0.000	716.791	768.464	1087.946	1227.957
1861.141	1118.733	682.571	253.906	75.588	424.868	746.194	1157.723	1109.525	1399.338	1746.011	1564.032	1494.618	1555.386	1158.178	957.249	749.864	653.540	469.635	76.747	116.974	323.718	714.295	990.883	1301.325	1141.790	1050.850	1130.323	1254.155	1471.165	1500.352	1576.127	1620.697	1556.620	1587.159	1773.149	1818.006	935.817	787.652	911.836	896.665	824.289	749.968	588.332	1094.233	716.791	0.000	52.322	446.460	810.419
1901.304	1166.299	731.307	297.111	23.776	379.912	721.486	1145.978	1122.669	1414.390	1783.793	1594.483	1519.143	1598.013	1204.032	1001.574	801.843	705.212	516.239	128.996	119.850	274.425	683.525	974.951	1298.748	1156.121	1062.620	1139.398	1261.133	1495.921	1526.104	1601.214	1650.793	1589.002	1615.171	1810.098	1856.443	973.210	823.117	948.769	931.586	852.395	782.536	614.687	1141.245	768.464	52.322	0.000	403.763	788.682
2032.199	1404.619	1005.456	581.508	389.485	39.813	401.213	881.368	1044.197	1333.860	1892.230	1637.687	1512.598	1763.264	1419.359	1208.325	1128.571	1027.237	786.268	514.718	376.548	159.276	326.012	692.314	1090.295	1084.642	978.057	1027.747	1125.458	1492.296	1529.897	1596.450	1688.871	1650.249	1635.625	1909.402	1969.948	1112.300	957.727	1085.427	1051.331	921.208	896.752	705.260	1373.283	1087.946	446.460	403.763	0.000	481.886
1839.594	1393.603	1096.403	800.402	785.521	521.632	81.722	402.063	707.043	963.182	1680.822	1369.737	1201.363	1627.507	1376.379	1180.102	1274.232	1179.356	920.832	851.594	699.098	629.022	180.179	211.583	631.093	749.117	645.156	657.497	720.764	1185.591	1228.040	1281.243	1412.065	1401.036	1343.730	1686.676	1760.241	1016.069	888.387	991.190	943.413	782.761	819.108	668.269	1357.190	1227.957	810.419	788.682	481.886	0.000
EOF
