979.546	830.098	1152.197	968.492	1220.963	1511.300	952.040	968.386	935.978	1053.944	0.000	315.148	553.274	898.092	1012.786	894.880	865.133	920.003	1536.048	1554.891	1565.598	1554.155	1508.205	1502.536	1568.642	1587.004	1514.471	921.087	975.363	969.505	551.049	412.196	368.005	373.931	411.437	439.724	369.396	394.352	554.088	535.264	1650.850	1680.858	1672.796	1696.448	1650.663	1705.372	1731.209	1670.780	1547.411	1483.405
1009.971	1078.866	1338.317	1191.216	1415.772	1656.201	1183.638	1182.775	1164.461	1265.361	315.148	0.000	248.302	640.624	767.061	630.752	605.579	671.218	1553.031	1509.798	1469.659	1427.490	1362.802	1462.371	1533.532	1534.193	1454.694	874.736	912.475	905.462	486.901	476.322	516.094	586.827	652.759	656.317	577.983	548.238	594.010	503.235	1760.293	1761.069	1749.985	1788.690	1754.333	1789.885	1800.866	1740.701	1569.031	1505.344
1008.403	1240.082	1441.814	1328.264	1524.078	1718.316	1327.994	1313.501	1306.905	1391.173	553.274	248.302	0.000	417.701	548.779	402.490	382.550	454.497	1516.389	1425.654	1346.938	1282.112	1204.682	1383.520	1456.531	1443.320	1360.664	822.272	843.010	835.610	482.399	572.002	654.609	752.254	829.002	817.072	741.937	684.664	647.179	521.274	1791.584	1769.020	1755.784	1805.617	1781.134	1800.625	1799.561	1740.946	1535.578	1474.041
905.670	1389.430	1475.422	1428.369	1561.169	1665.016	1441.146	1403.451	1418.051	1467.223	898.092	640.624	417.701	0.000	131.522	29.181	35.313	44.447	1310.185	1149.600	1017.242	923.661	832.307	1117.838	1189.925	1156.205	1072.783	663.462	649.576	642.909	525.279	719.470	839.163	958.259	1041.546	1006.580	947.295	859.942	710.355	578.679	1682.902	1622.763	1606.582	1672.543	1665.430	1657.601	1636.970	1583.336	1333.464	1278.802
898.993	1447.625	1497.997	1471.736	1583.491	1657.270	1488.125	1444.245	1464.817	1502.825	1012.786	767.061	548.779	131.522	0.000	151.433	166.354	95.860	1255.304	1071.039	919.106	814.574	718.174	1043.879	1114.383	1073.210	990.839	649.533	622.673	616.801	591.752	796.985	920.157	1040.606	1123.397	1083.495	1029.791	937.903	766.606	643.573	1656.676	1584.563	1567.572	1638.232	1637.062	1620.087	1592.996	1541.726	1279.691	1228.449
930.685	1403.190	1495.871	1445.172	1581.600	1689.591	1457.226	1420.769	1434.193	1485.451	894.880	630.752	402.490	29.181	151.433	0.000	33.689	72.441	1338.818	1178.778	1045.777	951.159	859.048	1147.009	1219.103	1185.342	1101.930	689.639	676.901	670.185	539.207	729.717	848.109	966.564	1049.844	1016.290	955.579	869.671	725.750	592.682	1709.428	1650.312	1634.195	1699.776	1692.157	1685.090	1664.923	1611.141	1362.041	1307.220
904.148	1369.728	1464.872	1412.442	1550.582	1662.296	1424.269	1388.223	1401.256	1453.270	865.133	605.579	382.550	35.313	166.354	33.689	0.000	74.764	1320.731	1166.965	1040.351	950.088	860.362	1133.975	1206.382	1174.803	1091.223	665.079	654.750	647.919	505.849	696.030	814.479	932.994	1016.278	982.620	922.011	835.998	692.680	559.327	1685.145	1628.331	1612.389	1676.996	1668.273	1662.945	1644.106	1589.881	1343.670	1288.156
879.337	1385.070	1458.615	1418.564	1544.348	1639.263	1432.648	1392.714	1409.457	1454.738	920.003	671.218	454.497	44.447	95.860	72.441	74.764	0.000	1272.836	1108.007	973.344	879.224	787.922	1076.924	1148.809	1113.994	1030.669	634.484	617.291	610.790	522.465	722.072	843.551	963.430	1046.597	1009.428	952.519	863.026	704.166	575.459	1652.278	1589.219	1572.842	1639.939	1634.263	1624.235	1602.124	1548.990	1296.355	1242.357
556.784	1167.781	845.094	1033.581	889.271	658.896	1077.594	994.804	1063.416	973.694	1536.048	1553.031	1516.389	1310.185	1255.304	1338.818	1320.731	1272.836	0.000	303.573	553.703	704.952	792.368	281.586	256.032	344.762	374.565	694.116	678.977	686.339	1066.974	1127.586	1176.282	1223.677	1250.155	1189.726	1221.293	1156.001	986.752	1050.884	512.402	375.520	356.051	444.790	481.447	410.931	356.608	319.384	26.692	55.830
617.486	1346.161	1083.171	1237.641	1140.017	953.701	1278.943	1198.040	1261.415	1193.917	1554.891	1509.798	1425.654	1149.600	1071.039	1178.778	1166.965	1108.007	303.573	0.000	252.854	408.877	505.152	55.512	52.713	47.704	85.934	640.140	597.382	604.359	1030.696	1144.536	1221.050	1293.764	1337.573	1275.077	1288.937	1207.644	1004.362	1029.881	815.893	673.894	654.390	744.740	784.749	708.180	643.770	615.651	328.366	324.338
723.302	1488.838	1276.041	1402.191	1340.824	1190.811	1440.472	1363.014	1420.896	1371.356	1565.598	1469.659	1346.938	1017.242	919.106	1045.777	1040.351	973.344	553.703	252.854	0.000	158.974	263.950	274.141	304.619	220.963	180.781	652.919	592.770	598.091	1018.069	1169.748	1265.034	1354.858	1410.704	1348.905	1348.284	1257.735	1038.480	1030.338	1065.609	926.405	906.891	996.996	1034.979	960.856	896.451	868.350	579.217	567.797
792.231	1561.177	1382.485	1489.300	1451.814	1328.046	1525.256	1450.831	1504.596	1466.972	1554.155	1427.490	1282.112	923.661	814.574	951.159	950.088	879.224	704.952	408.877	158.974	0.000	111.216	423.374	461.288	379.513	330.636	672.008	606.020	609.808	1003.154	1174.525	1279.429	1378.222	1440.644	1380.290	1370.676	1276.078	1052.340	1023.352	1214.472	1079.681	1060.164	1149.604	1184.517	1114.568	1052.320	1022.244	730.985	714.247
811.289	1574.046	1423.395	1513.989	1496.150	1396.896	1547.914	1476.310	1526.529	1498.547	1508.205	1362.802	1204.682	832.307	718.174	859.048	860.362	787.922	792.368	505.152	263.950	111.216	0.000	512.400	557.863	480.361	422.631	659.131	591.520	594.080	959.709	1142.277	1252.725	1356.883	1423.427	1364.539	1348.722	1252.121	1027.752	984.950	1296.447	1167.870	1148.411	1236.641	1267.420	1203.288	1144.651	1111.511	818.825	796.351
562.028	1292.170	1034.828	1185.438	1093.347	919.260	1226.466	1145.841	1208.719	1143.241	1502.536	1462.371	1383.520	1117.838	1043.879	1147.009	1133.975	1076.924	281.586	55.512	274.141	423.374	512.400	0.000	73.223	99.889	93.517	590.416	550.079	557.174	981.453	1091.691	1166.945	1238.852	1282.296	1219.808	1234.090	1153.251	951.180	979.345	792.071	656.659	637.154	726.318	761.741	691.766	632.306	599.663	307.684	293.681
617.444	1330.766	1054.916	1216.872	1109.163	910.902	1258.842	1177.305	1241.925	1169.740	1568.642	1533.532	1456.531	1189.925	1114.383	1219.103	1206.382	1148.809	256.032	52.713	304.619	461.288	557.863	73.223	0.000	88.756	137.487	660.350	621.696	628.844	1051.480	1157.102	1229.262	1297.918	1338.861	1276.487	1293.496	1214.618	1016.016	1048.150	767.382	623.246	603.766	694.365	735.941	657.271	591.837	564.732	280.011	281.496
658.569	1392.058	1130.874	1284.672	1187.669	998.364	1325.856	1245.071	1308.222	1241.393	1587.004	1534.193	1443.320	1156.205	1073.210	1185.342	1174.803	1113.994	344.762	47.704	220.963	379.513	480.361	99.889	88.756	0.000	83.716	668.949	623.023	629.821	1058.090	1177.785	1256.964	1331.924	1377.189	1314.670	1326.881	1244.297	1038.378	1059.238	856.055	710.899	691.450	782.225	824.553	744.643	677.555	652.142	368.759	368.714
604.308	1353.050	1113.174	1254.034	1174.413	1011.021	1294.046	1214.523	1275.534	1216.351	1514.471	1454.694	1360.664	1072.783	990.839	1101.930	1091.223	1030.669	374.565	85.934	180.781	330.636	422.631	93.517	137.487	83.716	0.000	594.158	545.469	552.100	981.181	1107.081	1190.074	1268.920	1317.141	1254.660	1263.467	1178.660	968.951	984.167	885.551	749.045	729.528	819.027	855.163	783.950	722.713	691.660	400.470	387.044
250.375	933.798	876.084	903.043	959.535	1007.835	930.334	868.914	907.547	910.288	921.087	874.736	822.272	663.462	649.533	689.639	665.079	634.484	694.116	640.140	652.919	672.008	659.131	590.416	660.350	668.949	594.158	0.000	67.695	65.929	391.135	517.891	612.649	706.975	768.652	708.463	699.717	606.716	385.670	390.301	1020.067	968.491	953.367	1014.210	1003.389	1002.348	990.152	933.679	713.427	652.300
291.875	999.276	927.673	964.253	1010.101	1038.123	992.582	929.493	969.947	968.169	975.363	912.475	843.010	649.576	622.673	676.901	654.750	617.291	678.977	597.382	592.770	606.020	591.520	550.079	621.696	623.023	545.469	67.695	0.000	7.412	435.756	577.064	675.653	772.261	835.056	775.147	764.800	670.868	448.277	441.109	1035.705	973.594	957.642	1022.976	1017.194	1008.265	990.236	935.440	699.949	641.050
295.638	998.962	930.490	965.256	1013.083	1043.368	993.322	930.644	970.644	969.905	969.505	905.462	835.610	642.909	616.801	670.185	647.919	610.790	686.339	604.359	598.091	609.808	594.080	557.174	628.844	629.821	552.100	65.929	7.412	0.000	429.215	571.918	671.195	768.414	831.648	771.888	760.886	666.695	443.804	435.042	1041.996	980.413	964.494	1029.634	1023.588	1015.052	997.253	942.390	707.289	648.345
533.105	864.181	985.006	910.288	1069.694	1238.169	920.143	888.017	897.297	957.116	551.049	486.901	482.399	525.279	591.752	539.207	505.849	522.465	1066.974	1030.696	1018.069	1003.154	959.709	981.453	1051.480	1058.090	981.181	391.135	435.756	429.215	0.000	210.774	335.387	455.401	536.644	493.122	444.939	349.361	189.298	53.478	1309.884	1293.019	1280.570	1326.801	1300.077	1323.705	1327.501	1268.032	1083.507	1020.095
570.953	684.799	874.252	757.957	955.045	1179.972	760.234	741.964	738.518	819.176	412.196	476.322	572.002	719.470	796.985	729.717	696.030	722.072	1127.586	1144.536	1169.748	1174.525	1142.277	1091.691	1157.102	1177.785	1107.081	517.891	577.064	571.918	210.774	0.000	124.652	244.968	326.946	287.370	234.399	141.030	141.971	166.765	1287.734	1298.026	1288.190	1321.161	1283.194	1325.205	1342.734	1282.205	1140.015	1075.839
623.129	585.945	823.533	679.396	900.023	1158.375	675.754	668.581	655.344	750.176	368.005	516.094	654.609	839.163	920.157	848.109	814.479	843.551	1176.282	1221.050	1265.034	1279.429	1252.725	1166.945	1229.262	1256.964	1190.074	612.649	675.653	671.195	335.387	124.652	0.000	120.583	203.258	169.744	109.893	32.147	227.391	290.078	1286.822	1313.079	1304.888	1329.680	1285.497	1337.880	1363.204	1302.779	1186.300	1122.664
682.402	493.140	779.348	608.133	850.038	1138.788	597.897	603.357	579.392	687.987	373.931	586.827	752.254	958.259	1040.606	966.564	932.994	963.430	1223.677	1293.764	1354.858	1378.222	1356.883	1238.852	1297.918	1331.924	1268.920	706.975	772.261	768.414	455.401	244.968	120.583	0.000	83.292	69.966	11.000	108.259	329.776	408.885	1286.172	1327.563	1321.014	1337.759	1287.967	1349.881	1382.461	1322.620	1231.367	1168.827
721.420	427.484	745.924	557.241	811.719	1119.500	542.201	557.066	525.404	642.691	411.437	652.759	829.002	1041.546	1123.397	1049.844	1016.278	1046.597	1250.155	1337.573	1410.704	1440.644	1423.427	1282.296	1338.861	1377.189	1317.141	768.652	835.056	831.648	536.644	326.946	203.258	83.292	0.000	62.521	94.269	187.437	400.932	489.020	1279.142	1330.782	1325.399	1336.504	1283.083	1351.279	1388.726	1329.565	1256.197	1194.741
659.062	425.033	712.479	538.215	781.999	1077.150	527.987	533.783	509.433	618.588	439.724	656.317	817.072	1006.580	1083.495	1016.290	982.620	1009.428	1189.726	1275.077	1348.905	1380.290	1364.539	1219.808	1276.487	1314.670	1254.660	708.463	775.147	771.888	493.122	287.370	169.744	69.966	62.521	0.000	78.343	146.646	346.436	443.510	1230.360	1277.503	1271.656	1285.101	1233.288	1298.753	1334.289	1274.847	1196.122	1134.410
678.545	502.603	784.975	615.929	856.212	1142.482	606.233	610.636	587.555	695.083	369.396	577.983	741.937	947.295	1029.791	955.579	922.011	952.519	1221.293	1288.937	1348.284	1370.676	1348.722	1234.090	1293.496	1326.881	1263.467	699.717	764.800	760.886	444.939	234.399	109.893	11.000	94.269	78.343	0.000	98.676	321.281	398.655	1288.244	1328.281	1321.580	1339.063	1289.760	1350.833	1382.760	1322.846	1229.206	1166.538
605.039	556.839	791.482	647.829	867.892	1127.757	644.672	636.715	624.125	718.171	394.352	548.238	684.664	859.942	937.903	869.671	835.998	863.026	1156.001	1207.644	1257.735	1276.078	1252.121	1153.251	1214.618	1244.297	1178.660	606.716	670.868	666.695	349.361	141.030	32.147	108.259	187.437	146.646	98.676	0.000	224.404	301.616	1258.214	1286.585	1278.646	1302.247	1257.282	1311.021	1337.500	1277.138	1165.494	1102.057
430.691	681.396	800.636	721.168	884.641	1074.872	731.738	698.720	708.790	768.148	554.088	594.010	647.179	710.355	766.606	725.750	692.680	704.166	986.752	1004.362	1038.480	1052.340	1027.752	951.180	1016.016	1038.378	968.951	385.670	448.277	443.804	189.298	141.971	227.391	329.776	400.932	346.436	321.281	224.404	0.000	137.156	1167.070	1168.323	1157.717	1194.788	1160.566	1196.610	1210.357	1149.950	999.613	935.411
507.706	810.756	935.890	857.460	1020.281	1197.070	866.969	835.540	844.155	905.300	535.264	503.235	521.274	578.679	643.573	592.682	559.327	575.459	1050.884	1029.881	1030.338	1023.352	984.950	979.345	1048.150	1059.238	984.167	390.301	441.109	435.042	53.478	166.765	290.078	408.885	489.020	443.510	398.655	301.616	137.156	0.000	1275.522	1264.248	1252.342	1295.831	1266.743	1294.243	1301.071	1241.229	1066.401	1002.575
790.234	1027.363	612.713	854.047	606.074	236.157	897.195	824.607	893.582	763.483	1650.850	1760.293	1791.584	1682.902	1656.676	1709.428	1685.145	1652.278	512.402	815.893	1065.609	1214.472	1296.447	792.071	767.382	856.055	885.551	1020.067	1035.705	1041.996	1309.884	1287.734	1286.822	1286.172	1279.142	1230.360	1288.244	1258.214	1167.070	1275.522	0.000	167.306	183.112	105.995	33.293	149.576	236.413	223.090	487.573	500.536
760.872	1124.506	724.349	958.340	732.788	388.189	1002.873	925.297	996.107	874.091	1680.858	1761.069	1769.020	1622.763	1584.563	1650.312	1628.331	1589.219	375.520	673.894	926.405	1079.681	1167.870	656.659	623.246	710.899	749.045	968.491	973.594	980.413	1293.019	1298.026	1313.079	1327.563	1330.782	1277.503	1328.281	1286.585	1168.323	1264.248	167.306	0.000	19.520	72.056	134.457	36.299	75.223	59.580	349.136	376.990
748.002	1125.082	727.707	960.149	738.362	399.234	1004.806	926.663	997.607	876.951	1672.796	1749.985	1755.784	1606.582	1567.572	1634.195	1612.389	1572.842	356.051	654.390	906.891	1060.164	1148.411	637.154	603.766	691.450	729.528	953.367	957.642	964.494	1280.570	1288.190	1304.888	1321.014	1325.399	1271.656	1321.580	1278.646	1157.717	1252.342	183.112	19.520	0.000	91.157	149.952	55.240	69.530	40.908	329.652	357.960
797.669	1108.544	699.890	938.409	700.394	339.386	982.349	907.083	977.165	850.701	1696.448	1788.690	1805.617	1672.543	1638.232	1699.776	1676.996	1639.939	444.790	744.740	996.996	1149.604	1236.641	726.318	694.365	782.225	819.027	1014.210	1022.976	1029.634	1326.801	1321.161	1329.680	1337.759	1336.504	1285.101	1339.063	1302.247	1194.788	1295.831	105.995	72.056	91.157	0.000	77.025	44.866	132.172	131.634	418.636	442.908
776.999	1041.029	628.969	869.110	626.186	262.365	912.666	838.752	908.297	779.889	1650.663	1754.333	1781.134	1665.430	1637.062	1692.157	1668.273	1634.263	481.447	784.749	1034.979	1184.517	1267.420	761.741	735.941	824.553	855.163	1003.389	1017.194	1023.588	1300.077	1283.194	1285.497	1287.967	1283.083	1233.288	1289.760	1257.282	1160.566	1266.743	33.293	134.457	149.952	77.025	0.000	118.808	204.797	189.825	456.384	471.137
792.247	1135.127	730.398	966.900	734.613	379.819	1011.163	934.691	1005.186	880.832	1705.372	1789.885	1800.625	1657.601	1620.087	1685.090	1662.945	1624.235	410.931	708.180	960.856	1114.568	1203.288	691.766	657.271	744.643	783.950	1002.348	1008.265	1015.052	1323.705	1325.205	1337.880	1349.881	1351.279	1298.753	1350.833	1311.021	1196.610	1294.243	149.576	36.299	55.240	44.866	118.808	0.000	87.364	92.541	384.466	413.173
794.407	1194.095	797.221	1029.558	807.285	462.627	1074.238	995.967	1066.943	946.479	1731.209	1800.866	1799.561	1636.970	1592.996	1664.923	1644.106	1602.124	356.608	643.770	896.451	1052.320	1144.651	632.306	591.837	677.555	722.713	990.152	990.236	997.253	1327.501	1342.734	1363.204	1382.461	1388.726	1334.289	1382.760	1337.500	1210.357	1301.071	236.413	75.223	69.530	132.172	204.797	87.364	0.000	60.553	329.956	369.172
734.933	1141.530	749.735	979.066	764.166	433.821	1023.907	944.795	1015.913	897.876	1670.780	1740.701	1740.946	1583.336	1541.726	1611.141	1589.881	1548.990	319.384	615.651	868.350	1022.244	1111.511	599.663	564.732	652.142	691.660	933.679	935.440	942.390	1268.032	1282.205	1302.779	1322.620	1329.565	1274.847	1322.846	1277.138	1149.950	1241.229	223.090	59.580	40.908	131.634	189.825	92.541	60.553	0.000	292.807	324.758
569.073	1164.596	835.030	1027.624	877.119	638.473	1071.860	989.067	1058.140	965.779	1547.411	1569.031	1535.578	1333.464	1279.691	1362.041	1343.670	1296.355	26.692	328.366	579.217	730.985	818.825	307.684	280.011	368.759	400.470	713.427	699.949	707.289	1083.507	1140.015	1186.300	1231.367	1256.197	1196.122	1229.206	1165.494	999.613	1066.401	487.573	349.136	329.652	418.636	456.384	384.466	329.956	292.807	0.000	64.206
504.891	1113.487	796.541	981.048	843.274	629.649	1024.880	942.125	1010.385	922.822	1483.405	1505.344	1474.041	1278.802	1228.449	1307.220	1288.156	1242.357	55.830	324.338	567.797	714.247	796.351	293.681	281.496	368.714	387.044	652.300	641.050	648.345	1020.095	1075.839	1122.664	1168.827	1194.741	1134.410	1166.538	1102.057	935.411	1002.575	500.536	376.990	357.960	442.908	471.137	413.173	369.172	324.758	64.206	0.000
EOF
